"hhid","parcelID","a2aq1owned","s2aq5_1","s2aq03_1a","s2aq4","s2aq5","s2aq6","s2aq7","s2aq8","s2aq9","s2aq10","s2aq11a","s2aq11b","a2bq12a_1","a2bq12b_1","s2aq14","s2aq15a","s2aq15b","a2aq28","a2aq29a","a2aq29b","a2aq18","s2aq20","s2aq21","s2aq22a","s2aq22b","s2aq23","a2aq31","s2aq26__0","s2aq26__1","a2aq32","a2aq33a","a2aq33b","a2aq33c","s2aq24__0","s2aq24__1","s2aq27__0","s2aq27__1","a2aq34","a2aq25","a2aq35","a2aq36","a2aq37","a2aq38","a2aq39"
"068c76ff148d44fcbb4ab89429adcb6c",1,1,3,1,,1,1,4,1,999,1,1,1,,,,100,100,2,,,2,2,,,,4,,,,1,3,,,2,,2,,2,2,2,,1,,2000000
"068c76ff148d44fcbb4ab89429adcb6c",2,1,3,1,,1,1,4,1,999,1,1,1,,,,100,100,2,,,2,2,,,,4,,,,1,3,,,2,,2,,1,2,2,,1,,1000000
"068c76ff148d44fcbb4ab89429adcb6c",3,1,3,1,,1,1,4,1,999,1,1,5,,3,,75,,2,,,2,2,,,,4,,,,1,3,,,2,,2,,1,2,2,,1,,1000000
"068c76ff148d44fcbb4ab89429adcb6c",4,1,3,1,,0.5,1,4,1,999,1,2,2,,,,100,100,2,,,2,2,,,,4,,,,1,3,,,2,,2,,1,2,2,,1,,1000000
"068c76ff148d44fcbb4ab89429adcb6c",5,1,3,1,,1,1,4,1,999,1,1,1,,,,100,100,2,,,2,2,,,,4,,,,1,3,,,2,,2,,1,2,2,,1,,1000000
"068c76ff148d44fcbb4ab89429adcb6c",6,1,3,1,,1,1,4,1,999,1,1,6,,,,100,,2,,,2,2,,,,4,,,,1,3,,,2,,2,,1,2,2,,1,,2000000
"068c76ff148d44fcbb4ab89429adcb6c",7,1,3,1,,1,1,4,1,999,1,6,6,,,,,,2,,,3,2,,,,4,,,,1,3,,,2,,2,,1,2,2,,1,,2000000
"06a5f788e6b248dfa229a7cd68fcf706",1,1,1,,,,,,,999,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"06a5f788e6b248dfa229a7cd68fcf706",2,1,1,1,1.22,1,1,4,2,999,1,5,1,3,,,,50,2,,,2,2,,,,4,,,,2,,,,1,2,1,2,4,2,2,,1,,10000000
"06a5f788e6b248dfa229a7cd68fcf706",3,1,1,1,1.12,1,2,4,2,999,1,1,1,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,,2,,4,1,1,3,3,3,10000000
"06b36c2c9668465ead2665345a45355a",1,1,3,3,,1,1,4,2,999,1,5,5,3,3,,,,2,,,2,2,,,,4,,,,2,,,,1,,1,,6,2,2,,1,,3000000
"06b36c2c9668465ead2665345a45355a",2,1,3,3,,1,2,4,2,999,1,5,1,3,,,,100,2,,,2,2,,,,4,,,,2,,,,1,,1,,6,2,2,,1,,3000000
"06b36c2c9668465ead2665345a45355a",3,1,3,3,,2,2,4,2,999,1,5,5,3,3,,,,2,,,2,2,,,,4,,,,2,,,,1,3,1,3,6,2,2,,1,,3500000
"072bede7173b42a9b15f6d873387591a",1,1,1,1,,2,3,4,4,999,1,5,2,3,,,,50,2,,,2,2,,,,4,,,,2,,,,1,,1,,2,2,2,,1,,2500000
"072bede7173b42a9b15f6d873387591a",2,1,1,1,,3,2,4,4,999,1,5,2,3,,,,50,2,,,2,2,,,,4,,,,2,,,,1,2,1,2,2,2,2,,1,,3000000
"07446a0d279c4168ae5f4a5aab842b4d",1,1,2,3,5,5,1,1,1,999,1,1,1,,,,42,47,2,,,2,2,,,,4,,,,1,96,,,1,2,1,2,1,2,2,,1,,20000000
"07446a0d279c4168ae5f4a5aab842b4d",2,1,2,1,2.25,2.5,2,1,1,999,1,1,1,,,,100,78,1,96,,2,2,,,,4,,,,1,96,,,1,2,1,2,1,2,2,,1,,300000
"074abb9330f84c72b0f136f6fc38d00d",1,1,1,3,,0.25,1,4,1,999,1,5,1,3,,,,100,2,,,2,2,,,,4,,,,2,,,,1,,1,,2,2,2,,1,,5000000
"078096ed82bd4b369317a5c4329d7dd8",2,1,1,1,,2,6,4,2,999,1,96,1,,,,,50,2,,,2,2,,,,4,,,,2,,,,1,,1,2,5,2,2,,1,,5000000
"079da0c0a73b465b9c0be7a5bd9bf920",1,1,1,1,0.35,0.5,1,1,2,999,1,1,1,,,,100,100,2,,,2,2,,,,3,1998,1,,,,,,1,,1,,1,2,2,,1,,2000000
"079da0c0a73b465b9c0be7a5bd9bf920",2,1,1,1,0.43,0.75,1,1,1,999,1,1,1,,,,100,100,1,1,,2,2,,,,3,2000,1,,,,,,1,,1,,1,2,2,,1,,5000000
"079e6812fb50405bbe8cb744b5ef6afd",1,1,5,1,2.58,3,1,4,2,999,1,1,5,,3,,27,,2,,,2,2,,,,4,,,,2,,,,2,,2,,2,2,2,,1,,3000000
"079e6812fb50405bbe8cb744b5ef6afd",2,1,5,1,1.06,1,1,4,2,999,1,5,1,3,,,,100,2,,,2,2,,,,4,,,,2,,,,2,,2,,2,1,1,1,1,,2000000
"079e6812fb50405bbe8cb744b5ef6afd",3,1,5,1,2.82,1.5,1,4,2,999,1,5,1,3,,,,90,1,1,,2,2,,,,4,,,,2,,,,2,,2,,2,2,2,,1,,5000000
"07b5c28dd52642b69def9db9df074dc0",1,1,1,3,,3,4,4,2,999,2,1,1,,,,25,50,2,,,2,2,,,,4,,,,2,,,,1,,1,,6,2,1,1,1,,9000000
"07b5c28dd52642b69def9db9df074dc0",2,1,1,3,,5,1,4,2,999,2,1,1,,,,80,40,1,1,,2,2,,,,4,,,,2,,,,2,,2,,6,2,2,,1,,6000000
"07cc9720213b487385812471bc510785",1,1,1,3,3.8,3,1,4,2,999,1,1,1,,,,49,55,2,,,2,2,,,,4,,,,2,,,,1,,1,,2,2,2,,1,,5000000
"07cc9720213b487385812471bc510785",2,1,1,3,,1,3,4,2,999,1,5,5,3,3,,,,2,,,2,2,,,,4,,,,2,,,,1,,1,,2,2,2,,1,,900000
"0809936839be4f8b99293dee0663fc53",1,1,1,1,,1,2,4,2,999,1,1,1,,,,100,100,2,,,3,2,,,,4,,,,2,,,,1,,1,,2,2,2,,1,,1000000
"0809936839be4f8b99293dee0663fc53",2,1,1,3,0.22,0.25,1,4,2,999,1,1,5,,3,,100,,2,,,2,2,,,,4,,,,2,,,,1,2,1,,2,2,2,,1,,700000
"082757b50eee4bc29551c3c3c30639da",1,1,4,,,100,2,3,7,1929,1,6,2,,,,,1,2,,,2,2,,,,4,,,,1,5,,,1,2,1,2,2,2,2,,1,,300000000
"0838ec2a8a6147e4936272a5b65b909c",1,1,1,1,,3,1,4,2,999,1,5,2,3,,,,70,2,,,2,2,,,,4,,,,2,,,,1,2,1,2,2,1,1,1,4,1,8000000
"083ade125b70414ba6257ff498afe1f4",1,1,2,1,1.32,1,1,4,2,999,1,1,3,,,200000,100,,2,,,2,2,,,,4,,,,2,,,,1,2,1,2,2,2,2,,1,,4000000
"083ade125b70414ba6257ff498afe1f4",3,1,2,1,0.97,1,2,4,2,999,1,1,3,,,200000,100,,2,,,2,2,,,,4,,,,2,,,,1,2,1,2,2,2,2,,1,,4000000
"0860ea9bebf44de1ac82a1e0e866a570",1,1,1,1,,1,1,4,2,999,1,2,2,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,,1,,2,2,2,,1,,5000000
"0870d2355d1c498caee91988946dea92",1,1,1,3,,0.5,1,4,2,999,1,1,1,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,,1,2,2,2,2,,1,,1000000
"0870d2355d1c498caee91988946dea92",2,1,1,3,,0.5,3,4,2,999,1,5,1,3,,,,100,2,,,2,2,,,,4,,,,2,,,,1,,1,,2,2,2,,1,,1000000
"0870d2355d1c498caee91988946dea92",3,1,1,3,,0.35,2,4,2,999,1,1,1,,,,100,100,2,,,2,2,,,,4,,,,2,,,,2,,2,,2,2,2,,1,,600000
"088fd07aa1784231a7b800bf54b769fd",1,1,1,1,0.21,0.25,1,1,2,999,2,2,2,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,,1,,2,2,2,,1,,2000000
"089f1c1e30d94938ad4a28294030f670",1,1,2,3,,0.5,3,1,2,999,1,1,1,,,,100,100,2,,,2,2,,,,4,,,,1,96,,,2,,2,,1,2,2,,1,,1500000
"089f1c1e30d94938ad4a28294030f670",2,1,2,3,0.62,1,1,3,1,999,1,2,2,,,,100,100,2,,,2,2,,,,4,,,,1,96,,,2,,2,,1,2,2,,1,,4000000
"08a622bfb26f4199bde601e058ccf58d",1,1,1,1,1,1,2,4,4,999,1,96,1,,,,,100,2,,,2,2,,,,4,,,,2,,,,1,,1,,1,2,2,,1,,1000000
"08e85672338a4515b2a6ab61f4c5c32d",1,1,1,1,1.52,1.5,1,1,2,999,1,2,2,,,,100,100,2,,,2,2,,,,4,,,,2,,,,2,,2,,2,2,2,,1,,9000000
"08f5b8dae9774128b354032393f6d40f",1,1,1,3,,0.5,1,4,2,999,1,1,1,,,,100,100,1,1,,2,2,,,,4,,,,2,,,,2,,2,,6,2,2,,1,,3000000
"08fbc3b8e815467dbc0727e5da6aa1c7",3,1,1,1,,0.25,3,1,9,999,2,1,1,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,,1,,1,2,2,,1,,16000000
"08fecb64841f493c87c3c24f97d3b1f0",1,1,3,3,,2,6,4,2,999,1,1,1,,,,25,50,2,,,2,2,,,,4,,,,2,,,,1,2,1,2,2,2,2,,1,,4550000
"08fecb64841f493c87c3c24f97d3b1f0",3,1,3,3,,2,6,4,2,999,2,1,1,,,,25,25,2,,,2,2,,,,4,,,,2,,,,1,2,1,2,2,2,2,,1,,4550000
"08fecb64841f493c87c3c24f97d3b1f0",4,1,3,3,,1,4,4,2,999,2,5,1,3,,,,50,2,,,2,2,,,,4,,,,2,,,,1,2,1,2,2,2,2,,1,,2000000
"08fecb64841f493c87c3c24f97d3b1f0",5,1,2,3,,0.75,6,4,2,999,2,1,1,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,2,1,2,2,2,2,,1,,1750000
"08fecb64841f493c87c3c24f97d3b1f0",6,1,3,3,,0.5,1,4,2,999,1,5,5,3,3,,,,2,,,2,2,,,,4,,,,2,,,,1,2,1,2,2,2,2,,1,,1050000
"090f972306904a6d8a21853b2415b8e6",1,1,2,1,,4,2,4,2,999,1,1,1,,,,19.5,,1,1,,2,2,,,,4,,,,2,,,,1,,1,,2,2,2,,1,,4000000
"091517b1a65147a7a3aa3b6c93500495",1,1,1,1,,0.5,1,4,2,999,1,1,1,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,2,1,,1,2,2,,1,,2000000
"091517b1a65147a7a3aa3b6c93500495",2,1,1,1,,1.5,2,4,2,999,1,1,5,,1,,100,,2,,,2,2,,,,4,,,,2,,,,1,2,1,2,1,2,2,,1,,3000000
"091517b1a65147a7a3aa3b6c93500495",3,1,1,1,,1.5,1,4,2,999,1,5,1,1,,,,100,1,1,,2,2,,,,4,,,,2,,,,1,2,1,2,1,2,2,,3,2,1500000
"091931736aa74c1c900335dad7a3f709",1,1,3,1,,10,1,4,2,999,1,1,1,,,,12,73,1,1,,2,2,,,,4,,,,2,,,,3,,3,,6,2,2,,1,,13600000
"093cbecd77b441179f3704a9d5bb4367",1,1,1,1,,0.5,2,4,1,999,1,1,1,,,,100,100,2,,,2,2,,,,4,,,,1,3,,,1,,1,,1,2,2,,1,,4000000
"093cbecd77b441179f3704a9d5bb4367",2,1,1,1,,0.25,1,4,1,999,1,1,1,,,,100,70,2,,,2,2,,,,4,,,,1,3,,,1,,1,,2,2,2,,1,,1500000
"093cbecd77b441179f3704a9d5bb4367",3,1,1,1,,1,1,4,1,999,1,1,1,,,,100,100,2,,,2,2,,,,4,,,,1,3,,,1,,1,,2,2,2,,1,,8000000
"09864be193f04de1a1c62f8e2e3fb3f5",1,1,1,3,,1.5,3,4,2,999,1,1,1,,,,67,67,2,,,2,2,,,,4,,,,2,,,,1,,1,,5,2,2,,1,,5000000
"09864be193f04de1a1c62f8e2e3fb3f5",3,1,1,3,,1,3,4,2,999,1,5,5,3,3,,,,2,,,2,2,,,,4,,,,2,,,,1,,1,,6,2,2,,1,,3500000
"09c9f51b98214abca30f1cc1accd7cb9",1,1,3,1,,3,2,4,2,999,1,2,2,,,,100,100,2,,,2,2,,,,2,1980,1,2,,,,,1,2,1,2,2,2,2,,1,,12000000
"09c9f51b98214abca30f1cc1accd7cb9",2,1,3,1,,8,1,4,2,999,1,1,1,,,,100,100,2,,,2,2,,,,2,1980,1,2,,,,,1,2,1,2,2,2,2,,1,,15000000
"09f959c903de48f1a7656b5f988d01fe",1,1,1,1,,6,1,4,2,999,1,2,2,,,,100,100,1,1,,2,2,,,,4,,,,2,,,,1,,1,,2,2,1,4,4,96,50000000
"0a1d569220474ae5a850ea9ffecd7397",1,1,1,1,,0.25,2,4,2,999,1,2,2,,,,52,52,2,,,2,2,,,,4,,,,2,,,,1,2,1,2,2,2,2,,1,,300000
"0a1d569220474ae5a850ea9ffecd7397",2,1,1,3,0.89,1,1,4,2,999,2,1,1,,,,20.22,13,1,1,,2,2,,,,4,,,,2,,,,1,2,1,2,2,2,2,,1,,850000
"0a33bbb4716e43918e2dcb131f616aff",1,1,2,1,0.82,1,2,1,2,999,1,1,1,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,2,1,2,2,2,2,,1,,2000000
"0a33bbb4716e43918e2dcb131f616aff",3,1,2,1,0.61,1,1,1,2,999,1,1,1,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,2,1,2,2,2,2,,1,,2000000
"0aa52ee740e54bc18a97dea9206c4dfb",1,1,1,1,,1,2,1,1,999,1,1,1,,,,100,100,2,,,2,2,,,,4,,,,1,3,,,1,,1,,1,2,2,,1,,4000000
"0aa52ee740e54bc18a97dea9206c4dfb",2,1,1,1,0.62,0.5,1,1,1,999,1,2,2,,,,100,100,1,1,,2,2,,,,4,,,,1,3,,,1,,1,,1,2,2,,1,,5000000
"0aaa3c3864af4ed5976f59eea475f982",2,1,1,3,,0.25,3,4,2,999,2,1,1,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,,1,,2,2,2,,1,,400000
"0aaa3c3864af4ed5976f59eea475f982",3,1,1,3,0.18,0.13,1,4,2,999,2,5,5,3,3,,,,2,,,2,2,,,,4,,,,2,,,,1,,1,,2,2,2,,1,,200000
"0aaa3c3864af4ed5976f59eea475f982",4,1,1,3,0.13,0.12,1,4,2,999,2,5,5,3,3,,,,2,,,2,2,,,,4,,,,2,,,,1,,1,,2,2,2,,1,,300000
"0aaa3c3864af4ed5976f59eea475f982",5,1,1,1,,0.25,3,4,2,999,2,1,1,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,,1,,2,2,2,,1,,700000
"0ab0754b5398494b863f05891f237892",3,1,1,1,1.06,1,2,1,1,999,1,5,1,1,,,,100,2,,,2,2,,,,1,2013,1,2,,,,,1,2,1,2,2,2,2,,1,,1000000
"0ab0754b5398494b863f05891f237892",4,1,2,1,0.82,0.5,1,4,2,999,1,5,1,1,,,,100,2,,,2,2,,,,4,,,,2,,,,1,2,1,2,2,2,2,,1,,2000000
"0af10a2d6b914d418b2b5b671d12d653",1,1,1,1,,4,,4,2,999,1,6,1,,,,,50,2,,,2,2,,,,4,,,,2,,,,1,2,1,2,1,2,2,,1,,16000000
"0b579d265ed34359a56af2f15ae4d081",1,1,2,1,,11,1,4,2,999,1,5,1,3,,,,9,2,,,2,2,,,,4,,,,2,,,,2,,2,,2,2,2,,1,,11000000
"0b5d1c5449044517bcce04bac511725e",1,1,1,1,,4,4,4,1,999,1,5,1,2,,,,100,2,,,2,2,,,,2,2012,1,,,,,,1,5,1,5,2,2,2,,1,,4000000
"0b5d1c5449044517bcce04bac511725e",2,1,1,,,60,4,4,1,2016,1,6,2,,,,,8,2,,,2,2,,,,4,,,,1,96,,,1,,1,5,2,2,2,,1,,12000000
"0b5d1c5449044517bcce04bac511725e",3,1,1,,,1,3,4,2,2012,1,6,1,,,,,50,2,,,2,2,,,,4,,,,2,,,,1,5,1,5,2,2,2,,1,,2000000
"0b95a1e8ac1f432da2425f0e135e45c0",1,1,2,1,,3,3,1,1,999,1,2,2,,,,100,100,2,,,2,2,,,,1,1964,1,,,,,,1,,1,,6,2,2,,1,,8000000
"0b95a1e8ac1f432da2425f0e135e45c0",2,1,2,1,1.23,1,1,1,1,999,1,2,2,,,,100,100,2,,,2,2,,,,4,,,,1,2,,,1,,1,,6,2,2,,1,,12000000
"0b95a1e8ac1f432da2425f0e135e45c0",3,1,2,1,1.97,2,1,1,2,999,1,2,2,,,,100,100,2,,,2,2,,,,4,,,,1,1,,,1,,1,,6,2,2,,1,,25000000
"0ba00f819c6a456f90b6b9ddca903379",3,1,1,1,0.25,0.25,1,4,1,999,1,1,1,,,,100,100,1,1,,2,2,,,,4,,,,1,96,,,1,,1,,2,2,2,,1,,850000
"0bc5ec21008a47488be5243e01553a26",2,1,2,1,0.75,1,1,4,2,999,1,1,1,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,2,1,2,2,2,2,,1,,3500000
"0c22a7dbc0cb4cbea89c01a94b82c7e1",7,1,4,3,,1,2,4,2,999,2,5,1,3,,,,100,2,,,2,2,,,,4,,,,2,,,,1,4,1,4,2,2,2,,1,,5000000
"0c22a7dbc0cb4cbea89c01a94b82c7e1",8,1,4,3,,3,1,4,2,999,2,1,1,,,,50,67,2,,,2,2,,,,4,,,,2,,,,1,4,1,4,2,2,2,,1,,400000
"0c4001e96413427da9ec508f97d215bc",2,1,4,3,2,3,1,4,2,999,1,1,1,,,,95,95,1,1,,2,2,,,,4,,,,2,,,,4,,4,,2,2,2,,1,,6000000
"0c4001e96413427da9ec508f97d215bc",3,1,4,1,,2,1,4,2,999,1,5,5,3,3,,,,2,,,2,2,,,,4,,,,2,,,,4,,4,,2,2,2,,1,,4000000
"0c4001e96413427da9ec508f97d215bc",4,1,4,1,1.31,2,1,4,2,999,1,1,1,,,,100,100,2,,,2,2,,,,4,,,,2,,,,4,,4,,2,2,2,,1,,4000000
"0c496dcf23954cbba6f1ab6830c998fb",2,1,1,1,0.5,0.5,3,4,1,999,1,1,1,,,,100,100,2,,,2,2,,,,4,,,,1,96,,,2,,2,,1,2,2,,1,,1000000
"0c4a4cf0e7ea4067b33aaa955c36715f",1,1,1,1,,0.5,2,4,2,999,1,2,2,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,2,1,2,2,2,2,,1,,2500000
"0c6412b6bb304caab71edeea852ef471",1,1,1,1,,0.25,3,4,1,999,1,1,1,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,,1,,1,2,2,,1,,3000000
"0c6412b6bb304caab71edeea852ef471",2,1,1,1,,0.25,1,4,2,999,1,2,2,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,,1,,1,2,2,,1,,4000000
"0c6412b6bb304caab71edeea852ef471",3,1,1,1,,0.25,1,4,1,999,1,2,2,,,,100,100,2,,,2,2,,,,4,,,,1,3,,,1,,1,,1,2,2,,1,,2000000
"0c6412b6bb304caab71edeea852ef471",4,1,1,1,,0.5,1,4,8,999,1,2,2,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,,1,,1,2,2,,1,,5000000
"0c818a61c1164978a7d822e925de9e03",2,1,3,1,,1,2,4,1,999,1,1,1,,,,100,100,2,,,2,2,,,,4,,,,1,96,,,3,5,3,5,2,2,2,,1,,3000000
"0c818a61c1164978a7d822e925de9e03",3,1,3,1,,1,2,4,1,999,1,1,1,,,,100,100,2,,,2,2,,,,4,,,,2,,,,3,5,3,5,2,2,2,,1,,2500000
"0c818a61c1164978a7d822e925de9e03",4,1,3,1,,1,2,4,1,999,1,1,1,,,,100,100,2,,,2,2,,,,4,,,,2,,,,3,5,3,5,2,2,2,,1,,2000000
"0c818a61c1164978a7d822e925de9e03",5,1,3,1,,1,3,4,1,999,1,96,1,,,,,100,2,,,3,2,,,,4,,,,1,96,,,3,5,3,5,2,2,2,,1,,3000000
"0ca9880b3e5a43ee9ec44c9863b2f236",3,1,1,1,2.13,2.5,1,1,2,999,1,2,2,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,,1,,6,2,2,,1,,9000000
"0cac75ed84684d18b700549a520c0f1f",1,1,3,1,,1,1,4,2,999,1,5,2,3,,,,100,2,,,2,2,,,,4,,,,2,,,,3,,3,,2,2,2,,1,,500000
"0cac75ed84684d18b700549a520c0f1f",2,1,3,1,,4,3,4,2,999,1,5,2,3,,,,100,2,,,2,2,,,,4,,,,2,,,,1,3,1,3,2,2,2,,1,,1500000
"0cceefffc29f4817b783a8cd577393d7",1,1,4,1,3.23,3.75,1,1,2,999,1,1,1,,,,86,82,2,,,2,2,,,,4,,,,1,1,,,1,,1,,2,1,2,,1,,26000000
"0cd035c06c3647fab7f198d760f73e98",1,1,1,2,,,,4,2,999,1,5,5,3,3,,,,2,,,2,2,,,,4,,,,2,,,,1,,1,,2,2,2,,1,,5000000
"0cd035c06c3647fab7f198d760f73e98",2,1,1,3,,5,3,4,2,999,1,1,1,,,,100,60,2,,,2,2,,,,4,,,,2,,,,1,,1,,2,2,2,,1,,15000000
"0cd035c06c3647fab7f198d760f73e98",3,1,1,1,,1,1,4,2,999,1,5,5,3,3,,,,2,,,2,2,,,,4,,,,2,,,,1,,1,,3,2,2,,1,,1500000
"0cf5ba3c4a7e4b379ed786599920157c",1,1,2,1,,0.5,4,4,8,999,1,1,5,,3,,100,,2,,,2,2,,,,2,2015,1,,,,,,1,2,1,,2,2,2,,1,,700000
"0cfefdeb042a4b39af8af9a6a53cadba",1,1,1,1,,0.25,1,4,1,999,1,1,1,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,,1,,2,2,2,,1,,20000000
"0cfefdeb042a4b39af8af9a6a53cadba",2,1,1,3,,0.25,1,4,1,999,2,2,2,,,,100,100,2,,,2,2,,,,4,,,,1,2,,,1,,1,,2,2,2,,1,,5000000
"0cfefdeb042a4b39af8af9a6a53cadba",3,1,1,3,,0.25,2,4,1,999,1,2,2,,,,100,100,2,,,2,2,,,,4,,,,1,2,,,1,,1,,2,2,2,,1,,400000
"0cfefdeb042a4b39af8af9a6a53cadba",4,1,1,1,,0.25,1,4,2,999,1,2,2,,,,100,100,2,,,2,2,,,,4,,,,1,2,,,1,,1,,2,2,2,,1,,6000000
"0cfefdeb042a4b39af8af9a6a53cadba",5,1,1,1,,0.1,2,4,1,999,1,1,96,,,,100,,2,,,2,2,,,,4,,,,1,2,,,1,,1,,2,2,2,,1,,3000000
"0d1155056d5a49f592537fdeea3284d3",2,1,1,1,4.6,4,2,4,2,999,1,1,5,,3,,22,,2,,,2,2,,,,4,,,,2,,,,1,2,1,,2,2,2,,1,,10000000
"0d1155056d5a49f592537fdeea3284d3",3,1,1,1,7.3,7,1,4,2,999,1,5,1,3,,,,26,2,,,2,2,,,,4,,,,2,,,,1,2,1,2,2,2,2,,1,,15000
"0d1423b6187b4666aab92778cd5e4050",1,1,1,1,1,1,1,4,1,999,1,1,1,,,,75,90,2,,,2,2,,,,4,,,,1,3,,,1,,1,2,1,2,2,,1,,8000000
"0d1423b6187b4666aab92778cd5e4050",2,1,1,3,4,4,2,1,1,999,1,1,1,,,,18.75,25,2,,,2,2,,,,4,,,,1,3,,,1,2,1,2,1,2,2,,1,,16000000
"0d7289cae2764986bbda9ba03d3c2b5f",2,1,,1,,3,2,1,1,999,1,2,2,,,,40,40,2,,,2,2,,,,4,,,,1,96,,,7,,7,,1,1,2,,3,3,5000000
"0d9810cde32d470bbcea579035125672",1,1,2,1,,1,4,4,2,999,1,96,1,,,,,100,2,,,2,2,,,,4,,,,2,,,,1,,1,,1,2,2,,1,,500000
"0d9810cde32d470bbcea579035125672",3,1,2,3,,2,4,4,1,999,1,96,96,,,,,,2,,,2,2,,,,4,,,,2,,,,1,,1,,6,2,2,,1,,1000000
"0dac56419262429c8f0ca39b7a7c55fc",1,1,2,3,2.84,3,1,1,2,999,1,2,2,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,2,1,2,1,2,2,,1,,40000000
"0dcf445c997649629cfe96bdbe03d028",1,1,11,1,0.5,0.5,1,4,2,999,1,1,1,,,,90,100,2,,,2,2,,,,4,,,,2,,,,1,,1,,5,2,2,,1,,3000000
"0dcf445c997649629cfe96bdbe03d028",2,1,1,1,,1,2,4,2,999,1,1,5,,3,,75,,2,,,2,2,,,,4,,,,2,,,,1,,1,,6,2,2,,1,,6000000
"0dcf445c997649629cfe96bdbe03d028",3,1,1,3,,0.5,3,4,2,999,1,1,5,,3,,60,,2,,,2,2,,,,4,,,,2,,,,1,,1,,6,2,2,,1,,2000000
"0df40545b17a4ed5942118afbcd884a6",1,1,1,1,,2,3,1,1,999,1,2,2,,,,100,100,2,,,2,2,,,,4,,,,1,3,,,1,,1,,3,2,2,,1,,20000000
"0df40545b17a4ed5942118afbcd884a6",3,1,1,1,2.67,2.5,1,1,1,999,1,2,2,,,,90,90,1,1,,2,2,,,,4,,,,1,3,,,1,,1,,3,2,2,,1,,30000000
"0df87c6cba494e029a4a6e846462b4e8",1,1,,,0.9,0.8,1,4,2,2015,1,1,1,,,,50,50,2,,,2,2,,,,4,,,,2,,,,1,,1,,2,2,2,,1,,1000000
"0df87c6cba494e029a4a6e846462b4e8",2,1,,,0.66,0.5,1,4,2,2015,1,1,1,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,,1,,2,2,2,,1,,700000
"0df97c022ab34484ba98c8f65f2ada36",1,1,2,1,1.23,1.5,1,1,2,999,1,2,2,,,,100,100,2,,,2,2,,,,4,,,,2,,,,2,,2,,4,2,2,,1,,10000000
"0df97c022ab34484ba98c8f65f2ada36",2,1,2,1,0.76,1,1,1,2,999,1,2,2,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,2,1,2,4,2,2,,1,,9000000
"0e0d592eae8546e29fa5672ad599d418",1,1,6,1,,1,2,4,9,999,1,1,96,,,,100,,2,,,3,2,,,,4,,,,2,,,,6,,6,,1,2,2,,1,,9000000
"0e0d592eae8546e29fa5672ad599d418",2,1,6,1,,0.5,2,4,9,999,1,96,96,,,,,,2,,,3,2,,,,4,,,,2,,,,6,,6,,1,2,2,,1,,6000000
"0e0d592eae8546e29fa5672ad599d418",3,1,6,1,,0.75,1,4,1,999,1,1,1,,,,100,100,2,,,2,2,,,,4,,,,1,3,,,6,,6,,1,2,2,,1,,13000000
"0e0d592eae8546e29fa5672ad599d418",5,1,6,1,,0.75,2,4,1,999,1,1,1,,,,100,100,2,,,2,2,,,,4,,,,1,3,,,6,,6,,1,2,2,,1,,8000000
"0e0d592eae8546e29fa5672ad599d418",6,1,6,,,1,2,4,1,2018,1,1,1,,,,100,100,2,,,2,2,,,,4,,,,2,,,,6,,6,,1,2,2,,1,,9000000
"0e102ce9336c4724a1e17db925d74f0d",1,1,,1,,5,1,4,2,999,2,3,3,,,600000,,,2,,,2,2,,,,4,,,,1,3,,,,,,,2,2,2,,1,,10000000
"0e102ce9336c4724a1e17db925d74f0d",2,1,,1,,1.5,1,1,1,999,1,1,1,,,,100,100,2,,,2,2,,,,4,,,,1,3,,,,,,,2,2,2,,1,,2500000
"0e3cce40118845f3b1d19bf598b412c7",2,1,2,1,0.25,0.25,1,4,2,999,2,2,2,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,2,1,2,6,2,2,,1,,1500000
"0e49f87a31fa443584ec7df8acca506e",1,1,1,3,2.95,3,1,3,2,999,1,1,2,,,,98,98,1,1,,2,2,,,,4,,,,2,,,,1,,1,,1,2,2,,1,,15000000
