"interview__key","parcelID","pltid","fam_labour__id","s3aq33","s3aq33_1","hhid"
"67-65-14-31",2,1,8,1,18,"810eb772f3fc4ab8a0d6494ed4f1cc97"
"67-65-14-31",2,2,6,1,18,"810eb772f3fc4ab8a0d6494ed4f1cc97"
"67-65-14-31",2,3,4,1,14,"810eb772f3fc4ab8a0d6494ed4f1cc97"
"67-65-14-31",2,4,5,2,,"810eb772f3fc4ab8a0d6494ed4f1cc97"
"67-65-14-31",2,4,8,1,14,"810eb772f3fc4ab8a0d6494ed4f1cc97"
"67-65-14-31",2,1,6,2,,"810eb772f3fc4ab8a0d6494ed4f1cc97"
"67-65-14-31",2,2,4,1,27,"810eb772f3fc4ab8a0d6494ed4f1cc97"
"67-65-14-31",2,4,3,1,20,"810eb772f3fc4ab8a0d6494ed4f1cc97"
"67-65-14-31",2,3,2,1,21,"810eb772f3fc4ab8a0d6494ed4f1cc97"
"67-65-14-31",1,1,7,1,8,"810eb772f3fc4ab8a0d6494ed4f1cc97"
"67-65-14-31",2,1,3,1,16,"810eb772f3fc4ab8a0d6494ed4f1cc97"
"67-65-14-31",2,1,5,1,24,"810eb772f3fc4ab8a0d6494ed4f1cc97"
"67-65-14-31",2,4,4,1,14,"810eb772f3fc4ab8a0d6494ed4f1cc97"
"67-65-14-31",2,3,8,2,,"810eb772f3fc4ab8a0d6494ed4f1cc97"
"67-65-14-31",2,2,2,1,29,"810eb772f3fc4ab8a0d6494ed4f1cc97"
"67-65-14-31",1,1,5,2,,"810eb772f3fc4ab8a0d6494ed4f1cc97"
"67-65-14-31",2,3,1,1,14,"810eb772f3fc4ab8a0d6494ed4f1cc97"
"67-65-14-31",2,1,4,1,21,"810eb772f3fc4ab8a0d6494ed4f1cc97"
"67-65-14-31",2,3,3,1,24,"810eb772f3fc4ab8a0d6494ed4f1cc97"
"67-65-14-31",2,1,1,1,14,"810eb772f3fc4ab8a0d6494ed4f1cc97"
"67-65-14-31",2,4,6,1,14,"810eb772f3fc4ab8a0d6494ed4f1cc97"
"67-65-14-31",2,1,7,2,,"810eb772f3fc4ab8a0d6494ed4f1cc97"
"67-65-14-31",2,2,5,1,24,"810eb772f3fc4ab8a0d6494ed4f1cc97"
"67-65-14-31",1,1,6,2,,"810eb772f3fc4ab8a0d6494ed4f1cc97"
"67-65-14-31",2,1,2,1,16,"810eb772f3fc4ab8a0d6494ed4f1cc97"
"99-16-24-06",3,1,6,2,,"812dc79547e84a2296f842fa290805ce"
"99-16-24-06",2,1,1,1,8,"812dc79547e84a2296f842fa290805ce"
"99-16-24-06",1,1,1,1,12,"812dc79547e84a2296f842fa290805ce"
"99-16-24-06",3,1,7,2,,"812dc79547e84a2296f842fa290805ce"
"99-16-24-06",3,1,1,1,10,"812dc79547e84a2296f842fa290805ce"
"99-16-24-06",2,1,7,2,,"812dc79547e84a2296f842fa290805ce"
"99-16-24-06",2,1,6,1,3,"812dc79547e84a2296f842fa290805ce"
"99-16-24-06",1,1,6,2,,"812dc79547e84a2296f842fa290805ce"
"99-16-24-06",1,1,7,2,,"812dc79547e84a2296f842fa290805ce"
"13-13-36-86",2,1,1,1,5,"815c7c9d48d5434b8fcd446ddb38fb9a"
"13-13-36-86",1,1,1,1,10,"815c7c9d48d5434b8fcd446ddb38fb9a"
"13-13-36-86",1,1,2,1,14,"815c7c9d48d5434b8fcd446ddb38fb9a"
"13-13-36-86",4,1,3,2,,"815c7c9d48d5434b8fcd446ddb38fb9a"
"13-13-36-86",4,1,4,1,20,"815c7c9d48d5434b8fcd446ddb38fb9a"
"13-13-36-86",2,1,4,1,10,"815c7c9d48d5434b8fcd446ddb38fb9a"
"13-13-36-86",1,1,3,2,,"815c7c9d48d5434b8fcd446ddb38fb9a"
"13-13-36-86",4,1,2,1,17,"815c7c9d48d5434b8fcd446ddb38fb9a"
"13-13-36-86",1,1,4,1,16,"815c7c9d48d5434b8fcd446ddb38fb9a"
"13-13-36-86",2,1,3,2,,"815c7c9d48d5434b8fcd446ddb38fb9a"
"13-13-36-86",2,1,2,1,8,"815c7c9d48d5434b8fcd446ddb38fb9a"
"13-13-36-86",4,1,1,2,,"815c7c9d48d5434b8fcd446ddb38fb9a"
"56-09-73-81",2,3,4,2,,"81649ea81cf844cea471b1dde4899706"
"56-09-73-81",2,2,2,1,9,"81649ea81cf844cea471b1dde4899706"
"56-09-73-81",1,1,5,2,,"81649ea81cf844cea471b1dde4899706"
"56-09-73-81",1,1,3,1,3,"81649ea81cf844cea471b1dde4899706"
"56-09-73-81",2,3,2,1,4,"81649ea81cf844cea471b1dde4899706"
"56-09-73-81",2,3,5,1,11,"81649ea81cf844cea471b1dde4899706"
"56-09-73-81",2,2,1,1,18,"81649ea81cf844cea471b1dde4899706"
"56-09-73-81",2,3,1,1,8,"81649ea81cf844cea471b1dde4899706"
"56-09-73-81",2,2,3,1,9,"81649ea81cf844cea471b1dde4899706"
"56-09-73-81",2,3,3,1,4,"81649ea81cf844cea471b1dde4899706"
"56-09-73-81",2,2,5,1,9,"81649ea81cf844cea471b1dde4899706"
"56-09-73-81",2,1,5,1,7,"81649ea81cf844cea471b1dde4899706"
"56-09-73-81",2,1,2,1,15,"81649ea81cf844cea471b1dde4899706"
"56-09-73-81",2,1,1,1,23,"81649ea81cf844cea471b1dde4899706"
"56-09-73-81",1,1,1,1,4,"81649ea81cf844cea471b1dde4899706"
"56-09-73-81",1,1,4,1,2,"81649ea81cf844cea471b1dde4899706"
"56-09-73-81",2,1,4,1,9,"81649ea81cf844cea471b1dde4899706"
"56-09-73-81",2,2,4,1,7,"81649ea81cf844cea471b1dde4899706"
"56-09-73-81",2,1,3,1,15,"81649ea81cf844cea471b1dde4899706"
"56-09-73-81",1,1,2,1,3,"81649ea81cf844cea471b1dde4899706"
"72-75-31-91",2,1,5,1,9,"81c1f6c96cda4163b4832a270a07770a"
"72-75-31-91",1,1,4,1,15,"81c1f6c96cda4163b4832a270a07770a"
"72-75-31-91",2,1,6,2,,"81c1f6c96cda4163b4832a270a07770a"
"72-75-31-91",2,1,4,1,8,"81c1f6c96cda4163b4832a270a07770a"
"72-75-31-91",2,1,1,1,10,"81c1f6c96cda4163b4832a270a07770a"
"72-75-31-91",1,1,9,2,,"81c1f6c96cda4163b4832a270a07770a"
"72-75-31-91",1,1,1,2,,"81c1f6c96cda4163b4832a270a07770a"
"72-75-31-91",1,1,8,2,,"81c1f6c96cda4163b4832a270a07770a"
"72-75-31-91",1,1,6,1,4,"81c1f6c96cda4163b4832a270a07770a"
"72-75-31-91",2,1,2,1,10,"81c1f6c96cda4163b4832a270a07770a"
"72-75-31-91",2,1,7,2,,"81c1f6c96cda4163b4832a270a07770a"
"72-75-31-91",1,1,2,1,20,"81c1f6c96cda4163b4832a270a07770a"
"72-75-31-91",2,1,3,1,14,"81c1f6c96cda4163b4832a270a07770a"
"72-75-31-91",2,1,8,2,,"81c1f6c96cda4163b4832a270a07770a"
"72-75-31-91",1,1,7,1,5,"81c1f6c96cda4163b4832a270a07770a"
"72-75-31-91",1,1,5,2,,"81c1f6c96cda4163b4832a270a07770a"
"72-75-31-91",1,1,3,2,,"81c1f6c96cda4163b4832a270a07770a"
"72-75-31-91",2,1,9,2,,"81c1f6c96cda4163b4832a270a07770a"
"22-95-65-56",1,1,2,2,,"81e156743cb7492587703913b1d5c2c6"
"22-95-65-56",2,1,1,1,18,"81e156743cb7492587703913b1d5c2c6"
"22-95-65-56",1,1,1,1,12,"81e156743cb7492587703913b1d5c2c6"
"22-95-65-56",2,1,2,2,,"81e156743cb7492587703913b1d5c2c6"
"87-93-48-15",1,1,1,1,30,"820e7fa8a4584720b8c5654cf0472d66"
"30-91-53-72",1,1,8,1,6,"821fa1846c4b4362895410bbe5bd9e87"
"30-91-53-72",1,1,5,1,6,"821fa1846c4b4362895410bbe5bd9e87"
"30-91-53-72",1,1,1,1,6,"821fa1846c4b4362895410bbe5bd9e87"
"30-91-53-72",1,1,3,2,,"821fa1846c4b4362895410bbe5bd9e87"
"30-91-53-72",1,1,4,1,6,"821fa1846c4b4362895410bbe5bd9e87"
"30-91-53-72",1,1,2,1,6,"821fa1846c4b4362895410bbe5bd9e87"
"12-13-66-77",1,1,1,1,20,"822469b8457b461fbc475bf76d854631"
"12-13-66-77",1,1,2,1,20,"822469b8457b461fbc475bf76d854631"
"38-74-36-46",1,1,5,1,4,"822fda27a3ed40e1ba66c6afc963b68f"
"38-74-36-46",8,1,4,2,,"822fda27a3ed40e1ba66c6afc963b68f"
"38-74-36-46",6,1,8,2,,"822fda27a3ed40e1ba66c6afc963b68f"
"38-74-36-46",2,1,6,2,,"822fda27a3ed40e1ba66c6afc963b68f"
"38-74-36-46",8,1,7,2,,"822fda27a3ed40e1ba66c6afc963b68f"
"38-74-36-46",2,1,7,1,3,"822fda27a3ed40e1ba66c6afc963b68f"
"38-74-36-46",8,1,8,2,,"822fda27a3ed40e1ba66c6afc963b68f"
"38-74-36-46",8,1,5,2,,"822fda27a3ed40e1ba66c6afc963b68f"
"38-74-36-46",1,1,8,2,,"822fda27a3ed40e1ba66c6afc963b68f"
"38-74-36-46",6,1,6,2,,"822fda27a3ed40e1ba66c6afc963b68f"
"38-74-36-46",1,1,4,1,8,"822fda27a3ed40e1ba66c6afc963b68f"
"38-74-36-46",1,1,7,2,,"822fda27a3ed40e1ba66c6afc963b68f"
"38-74-36-46",2,1,4,1,3,"822fda27a3ed40e1ba66c6afc963b68f"
"38-74-36-46",6,1,4,1,10,"822fda27a3ed40e1ba66c6afc963b68f"
"38-74-36-46",6,1,1,1,19,"822fda27a3ed40e1ba66c6afc963b68f"
"38-74-36-46",8,1,1,2,,"822fda27a3ed40e1ba66c6afc963b68f"
"38-74-36-46",6,1,9,1,14,"822fda27a3ed40e1ba66c6afc963b68f"
"38-74-36-46",1,1,9,1,18,"822fda27a3ed40e1ba66c6afc963b68f"
"38-74-36-46",1,1,2,1,25,"822fda27a3ed40e1ba66c6afc963b68f"
"38-74-36-46",6,1,2,1,18,"822fda27a3ed40e1ba66c6afc963b68f"
"38-74-36-46",6,1,5,1,10,"822fda27a3ed40e1ba66c6afc963b68f"
"38-74-36-46",8,1,9,1,15,"822fda27a3ed40e1ba66c6afc963b68f"
"38-74-36-46",2,1,9,1,6,"822fda27a3ed40e1ba66c6afc963b68f"
"38-74-36-46",2,1,5,2,,"822fda27a3ed40e1ba66c6afc963b68f"
"38-74-36-46",2,1,8,2,,"822fda27a3ed40e1ba66c6afc963b68f"
"38-74-36-46",6,1,7,1,3,"822fda27a3ed40e1ba66c6afc963b68f"
"38-74-36-46",2,1,1,1,8,"822fda27a3ed40e1ba66c6afc963b68f"
"38-74-36-46",1,1,6,2,,"822fda27a3ed40e1ba66c6afc963b68f"
"38-74-36-46",1,1,1,1,9,"822fda27a3ed40e1ba66c6afc963b68f"
"38-74-36-46",2,1,2,1,8,"822fda27a3ed40e1ba66c6afc963b68f"
"38-74-36-46",8,1,2,1,12,"822fda27a3ed40e1ba66c6afc963b68f"
"38-74-36-46",8,1,6,2,,"822fda27a3ed40e1ba66c6afc963b68f"
"74-40-22-40",1,1,4,2,,"82361c9a81b141cfb5a66abc05e51d59"
"74-40-22-40",1,1,2,1,10,"82361c9a81b141cfb5a66abc05e51d59"
"74-40-22-40",1,1,7,1,12,"82361c9a81b141cfb5a66abc05e51d59"
"74-40-22-40",1,1,3,2,,"82361c9a81b141cfb5a66abc05e51d59"
"74-40-22-40",1,1,5,2,,"82361c9a81b141cfb5a66abc05e51d59"
"74-40-22-40",1,1,1,1,7,"82361c9a81b141cfb5a66abc05e51d59"
"37-61-26-46",2,1,1,1,8,"8246e0d5706b4027b9c79d7c9b41ab76"
"37-61-26-46",1,1,5,1,3,"8246e0d5706b4027b9c79d7c9b41ab76"
"37-61-26-46",2,1,5,2,,"8246e0d5706b4027b9c79d7c9b41ab76"
"37-61-26-46",2,2,1,1,5,"8246e0d5706b4027b9c79d7c9b41ab76"
"37-61-26-46",1,2,5,2,,"8246e0d5706b4027b9c79d7c9b41ab76"
"37-61-26-46",2,2,2,1,10,"8246e0d5706b4027b9c79d7c9b41ab76"
"37-61-26-46",1,1,2,1,25,"8246e0d5706b4027b9c79d7c9b41ab76"
"37-61-26-46",1,2,2,2,,"8246e0d5706b4027b9c79d7c9b41ab76"
"37-61-26-46",2,2,5,2,,"8246e0d5706b4027b9c79d7c9b41ab76"
"37-61-26-46",1,1,1,1,21,"8246e0d5706b4027b9c79d7c9b41ab76"
"37-61-26-46",1,2,1,1,16,"8246e0d5706b4027b9c79d7c9b41ab76"
"37-61-26-46",2,1,2,1,15,"8246e0d5706b4027b9c79d7c9b41ab76"
"06-55-84-09",1,1,1,1,14,"82493142e03543d0ad5407568d040af2"
"75-88-57-79",1,1,3,1,20,"8250c824289c43ddbd8b046ef39ea2a9"
"75-88-57-79",1,1,5,2,,"8250c824289c43ddbd8b046ef39ea2a9"
"75-88-57-79",1,1,8,1,35,"8250c824289c43ddbd8b046ef39ea2a9"
"75-88-57-79",1,1,2,1,10,"8250c824289c43ddbd8b046ef39ea2a9"
"75-88-57-79",1,1,4,2,,"8250c824289c43ddbd8b046ef39ea2a9"
"91-70-23-53",4,1,2,2,,"828ce0b67c13444d8d0c42bbd71c74cd"
"91-70-23-53",4,1,1,2,,"828ce0b67c13444d8d0c42bbd71c74cd"
"91-70-23-53",4,1,3,2,,"828ce0b67c13444d8d0c42bbd71c74cd"
"70-75-92-84",3,1,6,1,4,"82d8faa62d3b44ffb93c714c713651a3"
"70-75-92-84",3,1,4,1,5,"82d8faa62d3b44ffb93c714c713651a3"
"70-75-92-84",2,1,5,1,4,"82d8faa62d3b44ffb93c714c713651a3"
"70-75-92-84",3,1,8,2,,"82d8faa62d3b44ffb93c714c713651a3"
"70-75-92-84",2,1,8,2,,"82d8faa62d3b44ffb93c714c713651a3"
"70-75-92-84",3,1,3,1,4,"82d8faa62d3b44ffb93c714c713651a3"
"70-75-92-84",2,1,7,1,4,"82d8faa62d3b44ffb93c714c713651a3"
"70-75-92-84",3,1,5,1,5,"82d8faa62d3b44ffb93c714c713651a3"
"70-75-92-84",2,1,6,1,4,"82d8faa62d3b44ffb93c714c713651a3"
"70-75-92-84",3,1,1,1,10,"82d8faa62d3b44ffb93c714c713651a3"
"70-75-92-84",3,1,7,1,4,"82d8faa62d3b44ffb93c714c713651a3"
"70-75-92-84",2,1,3,1,4,"82d8faa62d3b44ffb93c714c713651a3"
"70-75-92-84",3,1,2,1,10,"82d8faa62d3b44ffb93c714c713651a3"
"70-75-92-84",2,1,2,1,10,"82d8faa62d3b44ffb93c714c713651a3"
"70-75-92-84",2,1,1,1,10,"82d8faa62d3b44ffb93c714c713651a3"
"70-75-92-84",2,1,4,1,4,"82d8faa62d3b44ffb93c714c713651a3"
"32-79-90-09",1,2,1,1,8,"83278cd7132c4b3eb3efe432a22d6f68"
"32-79-90-09",1,1,2,1,10,"83278cd7132c4b3eb3efe432a22d6f68"
"32-79-90-09",2,1,2,1,20,"83278cd7132c4b3eb3efe432a22d6f68"
"32-79-90-09",1,2,2,1,15,"83278cd7132c4b3eb3efe432a22d6f68"
"32-79-90-09",1,1,1,1,10,"83278cd7132c4b3eb3efe432a22d6f68"
"32-79-90-09",2,1,1,1,15,"83278cd7132c4b3eb3efe432a22d6f68"
"98-59-75-04",2,1,2,1,10,"8344af2a43c646eb96886addfc228c8e"
"98-59-75-04",2,1,4,2,,"8344af2a43c646eb96886addfc228c8e"
"98-59-75-04",1,1,3,1,6,"8344af2a43c646eb96886addfc228c8e"
"98-59-75-04",2,1,1,1,16,"8344af2a43c646eb96886addfc228c8e"
"98-59-75-04",1,1,1,1,8,"8344af2a43c646eb96886addfc228c8e"
"98-59-75-04",1,1,4,2,,"8344af2a43c646eb96886addfc228c8e"
"98-59-75-04",2,1,3,1,10,"8344af2a43c646eb96886addfc228c8e"
"98-59-75-04",1,1,2,1,4,"8344af2a43c646eb96886addfc228c8e"
"96-78-85-44",1,1,1,1,7,"8352dd9759224fd3a2a8854fe4f0f20b"
"96-78-85-44",1,1,5,2,,"8352dd9759224fd3a2a8854fe4f0f20b"
"96-78-85-44",1,1,3,2,,"8352dd9759224fd3a2a8854fe4f0f20b"
"96-78-85-44",1,1,6,2,,"8352dd9759224fd3a2a8854fe4f0f20b"
"96-78-85-44",1,1,2,1,4,"8352dd9759224fd3a2a8854fe4f0f20b"
"96-78-85-44",1,1,4,2,,"8352dd9759224fd3a2a8854fe4f0f20b"
"62-07-02-26",1,1,1,1,16,"83654067698848d3812bc79c4e1baace"
"62-07-02-26",2,1,3,1,10,"83654067698848d3812bc79c4e1baace"
"62-07-02-26",1,1,8,2,,"83654067698848d3812bc79c4e1baace"
"62-07-02-26",3,1,5,2,,"83654067698848d3812bc79c4e1baace"
"62-07-02-26",1,1,4,1,8,"83654067698848d3812bc79c4e1baace"
"62-07-02-26",3,1,6,2,,"83654067698848d3812bc79c4e1baace"
"62-07-02-26",2,1,1,1,10,"83654067698848d3812bc79c4e1baace"
"62-07-02-26",1,1,2,1,12,"83654067698848d3812bc79c4e1baace"
"62-07-02-26",2,1,8,2,,"83654067698848d3812bc79c4e1baace"
"62-07-02-26",3,1,7,2,,"83654067698848d3812bc79c4e1baace"
"62-07-02-26",1,1,5,1,6,"83654067698848d3812bc79c4e1baace"
"62-07-02-26",3,1,8,2,,"83654067698848d3812bc79c4e1baace"
"62-07-02-26",1,1,3,1,8,"83654067698848d3812bc79c4e1baace"
"62-07-02-26",2,1,7,2,,"83654067698848d3812bc79c4e1baace"
"62-07-02-26",2,1,2,1,10,"83654067698848d3812bc79c4e1baace"
"62-07-02-26",2,1,5,1,5,"83654067698848d3812bc79c4e1baace"
"62-07-02-26",3,1,2,1,10,"83654067698848d3812bc79c4e1baace"
"62-07-02-26",3,1,1,1,10,"83654067698848d3812bc79c4e1baace"
"62-07-02-26",1,1,7,2,,"83654067698848d3812bc79c4e1baace"
"62-07-02-26",3,1,3,2,,"83654067698848d3812bc79c4e1baace"
"62-07-02-26",1,1,6,1,6,"83654067698848d3812bc79c4e1baace"
"62-07-02-26",2,1,6,1,5,"83654067698848d3812bc79c4e1baace"
"62-07-02-26",3,1,4,2,,"83654067698848d3812bc79c4e1baace"
"62-07-02-26",2,1,4,1,5,"83654067698848d3812bc79c4e1baace"
"13-89-48-92",1,1,1,1,14,"836e6e47d3964bfdb8facde0f3f2e624"
"13-89-48-92",1,1,2,1,14,"836e6e47d3964bfdb8facde0f3f2e624"
"42-68-85-75",1,1,2,1,21,"8395188b792442009a34da609a07fcdf"
"42-68-85-75",1,2,2,1,15,"8395188b792442009a34da609a07fcdf"
"42-68-85-75",1,2,1,2,,"8395188b792442009a34da609a07fcdf"
"42-68-85-75",1,1,1,2,,"8395188b792442009a34da609a07fcdf"
"14-06-37-84",1,2,1,1,16,"83b290b6305c412a95060e213473dbcd"
"14-06-37-84",3,1,4,2,,"83b290b6305c412a95060e213473dbcd"
"14-06-37-84",1,2,4,2,,"83b290b6305c412a95060e213473dbcd"
"14-06-37-84",1,1,4,2,,"83b290b6305c412a95060e213473dbcd"
"14-06-37-84",3,1,1,1,13,"83b290b6305c412a95060e213473dbcd"
"14-06-37-84",1,2,2,1,3,"83b290b6305c412a95060e213473dbcd"
"14-06-37-84",3,1,2,1,3,"83b290b6305c412a95060e213473dbcd"
"14-06-37-84",1,1,3,2,,"83b290b6305c412a95060e213473dbcd"
"14-06-37-84",1,2,3,1,9,"83b290b6305c412a95060e213473dbcd"
"14-06-37-84",1,1,2,1,4,"83b290b6305c412a95060e213473dbcd"
"14-06-37-84",1,1,1,1,22,"83b290b6305c412a95060e213473dbcd"
"14-06-37-84",3,1,3,1,5,"83b290b6305c412a95060e213473dbcd"
"87-24-73-47",1,1,5,2,,"83c98b3903bc467982e20e79f4d1481c"
"87-24-73-47",1,1,1,2,,"83c98b3903bc467982e20e79f4d1481c"
"87-24-73-47",1,1,3,2,,"83c98b3903bc467982e20e79f4d1481c"
"87-24-73-47",1,1,2,1,28,"83c98b3903bc467982e20e79f4d1481c"
"87-24-73-47",1,1,6,2,,"83c98b3903bc467982e20e79f4d1481c"
"87-24-73-47",1,1,4,2,,"83c98b3903bc467982e20e79f4d1481c"
"52-75-16-67",1,2,4,1,8,"83e732e22aa2449e86337eb8d6905ffb"
"52-75-16-67",1,2,5,1,8,"83e732e22aa2449e86337eb8d6905ffb"
"52-75-16-67",1,3,2,1,26,"83e732e22aa2449e86337eb8d6905ffb"
"52-75-16-67",1,1,2,1,45,"83e732e22aa2449e86337eb8d6905ffb"
"52-75-16-67",1,3,3,2,,"83e732e22aa2449e86337eb8d6905ffb"
"52-75-16-67",1,2,2,1,20,"83e732e22aa2449e86337eb8d6905ffb"
"52-75-16-67",1,1,1,1,35,"83e732e22aa2449e86337eb8d6905ffb"
"52-75-16-67",1,3,4,1,15,"83e732e22aa2449e86337eb8d6905ffb"
"52-75-16-67",1,3,5,1,15,"83e732e22aa2449e86337eb8d6905ffb"
"52-75-16-67",1,1,4,1,10,"83e732e22aa2449e86337eb8d6905ffb"
"52-75-16-67",1,2,1,1,20,"83e732e22aa2449e86337eb8d6905ffb"
"52-75-16-67",1,2,3,1,13,"83e732e22aa2449e86337eb8d6905ffb"
"52-75-16-67",1,3,1,1,18,"83e732e22aa2449e86337eb8d6905ffb"
"52-75-16-67",1,1,5,1,10,"83e732e22aa2449e86337eb8d6905ffb"
"52-75-16-67",1,1,3,1,15,"83e732e22aa2449e86337eb8d6905ffb"
"91-88-87-01",1,1,1,1,60,"840c4404f7a048b0a272668392b8150e"
"91-88-87-01",2,1,1,1,15,"840c4404f7a048b0a272668392b8150e"
"91-88-87-01",1,2,4,2,,"840c4404f7a048b0a272668392b8150e"
"91-88-87-01",1,2,1,1,15,"840c4404f7a048b0a272668392b8150e"
"91-88-87-01",1,1,2,2,,"840c4404f7a048b0a272668392b8150e"
"91-88-87-01",1,3,2,2,,"840c4404f7a048b0a272668392b8150e"
"91-88-87-01",1,2,2,2,,"840c4404f7a048b0a272668392b8150e"
"91-88-87-01",1,3,1,1,15,"840c4404f7a048b0a272668392b8150e"
"91-88-87-01",1,1,4,1,10,"840c4404f7a048b0a272668392b8150e"
"91-88-87-01",2,1,4,1,5,"840c4404f7a048b0a272668392b8150e"
"91-88-87-01",2,1,2,1,15,"840c4404f7a048b0a272668392b8150e"
"91-88-87-01",1,3,4,2,,"840c4404f7a048b0a272668392b8150e"
"60-40-89-75",3,1,4,2,,"8416b0586a6e46b09d7ee7e52851e356"
"60-40-89-75",1,1,3,2,,"8416b0586a6e46b09d7ee7e52851e356"
"60-40-89-75",3,1,1,1,6,"8416b0586a6e46b09d7ee7e52851e356"
"60-40-89-75",1,1,2,1,4,"8416b0586a6e46b09d7ee7e52851e356"
"60-40-89-75",1,1,1,1,6,"8416b0586a6e46b09d7ee7e52851e356"
"60-40-89-75",3,1,3,1,8,"8416b0586a6e46b09d7ee7e52851e356"
"60-40-89-75",3,1,2,1,22,"8416b0586a6e46b09d7ee7e52851e356"
"60-40-89-75",1,1,4,2,,"8416b0586a6e46b09d7ee7e52851e356"
"89-12-57-29",1,1,2,1,30,"8451a851dc5c47a391b75868706cacde"
"89-12-57-29",1,1,5,1,30,"8451a851dc5c47a391b75868706cacde"
"89-12-57-29",2,1,6,2,,"8451a851dc5c47a391b75868706cacde"
"89-12-57-29",1,1,4,1,14,"8451a851dc5c47a391b75868706cacde"
"89-12-57-29",4,1,4,1,30,"8451a851dc5c47a391b75868706cacde"
"89-12-57-29",4,1,7,1,14,"8451a851dc5c47a391b75868706cacde"
"89-12-57-29",4,1,1,1,45,"8451a851dc5c47a391b75868706cacde"
"89-12-57-29",2,1,4,1,30,"8451a851dc5c47a391b75868706cacde"
"89-12-57-29",4,1,6,1,14,"8451a851dc5c47a391b75868706cacde"
"89-12-57-29",1,1,6,2,,"8451a851dc5c47a391b75868706cacde"
"89-12-57-29",4,1,5,1,30,"8451a851dc5c47a391b75868706cacde"
"89-12-57-29",2,1,2,1,30,"8451a851dc5c47a391b75868706cacde"
"89-12-57-29",4,1,3,1,30,"8451a851dc5c47a391b75868706cacde"
"89-12-57-29",1,1,3,1,14,"8451a851dc5c47a391b75868706cacde"
"89-12-57-29",2,1,7,2,,"8451a851dc5c47a391b75868706cacde"
"89-12-57-29",2,1,3,1,30,"8451a851dc5c47a391b75868706cacde"
"89-12-57-29",2,1,1,1,30,"8451a851dc5c47a391b75868706cacde"
"89-12-57-29",1,1,1,1,30,"8451a851dc5c47a391b75868706cacde"
"89-12-57-29",2,1,5,1,14,"8451a851dc5c47a391b75868706cacde"
"89-12-57-29",1,1,7,2,,"8451a851dc5c47a391b75868706cacde"
"89-12-57-29",4,1,2,1,45,"8451a851dc5c47a391b75868706cacde"
"57-93-28-49",1,2,1,2,,"845ad8e0ee954dd2a942ee543fe364ab"
"57-93-28-49",1,3,3,2,,"845ad8e0ee954dd2a942ee543fe364ab"
"57-93-28-49",1,2,2,2,,"845ad8e0ee954dd2a942ee543fe364ab"
"57-93-28-49",1,2,3,2,,"845ad8e0ee954dd2a942ee543fe364ab"
"57-93-28-49",1,3,1,2,,"845ad8e0ee954dd2a942ee543fe364ab"
"57-93-28-49",1,2,4,2,,"845ad8e0ee954dd2a942ee543fe364ab"
"57-93-28-49",1,3,4,2,,"845ad8e0ee954dd2a942ee543fe364ab"
"57-93-28-49",1,3,2,2,,"845ad8e0ee954dd2a942ee543fe364ab"
"57-93-28-49",1,1,4,2,,"845ad8e0ee954dd2a942ee543fe364ab"
"57-93-28-49",1,1,2,2,,"845ad8e0ee954dd2a942ee543fe364ab"
"57-93-28-49",1,1,1,2,,"845ad8e0ee954dd2a942ee543fe364ab"
"57-93-28-49",1,1,3,2,,"845ad8e0ee954dd2a942ee543fe364ab"
"95-04-94-11",1,3,2,1,18,"8493157eb05143d19c8d5c8de3572af8"
"95-04-94-11",1,3,3,2,,"8493157eb05143d19c8d5c8de3572af8"
"95-04-94-11",1,2,1,1,10,"8493157eb05143d19c8d5c8de3572af8"
"95-04-94-11",1,1,3,2,,"8493157eb05143d19c8d5c8de3572af8"
"95-04-94-11",1,2,2,1,15,"8493157eb05143d19c8d5c8de3572af8"
"95-04-94-11",1,3,1,2,,"8493157eb05143d19c8d5c8de3572af8"
"95-04-94-11",1,1,1,1,6,"8493157eb05143d19c8d5c8de3572af8"
"95-04-94-11",1,2,3,2,,"8493157eb05143d19c8d5c8de3572af8"
"95-04-94-11",1,1,2,1,12,"8493157eb05143d19c8d5c8de3572af8"
"32-53-38-27",3,1,4,1,7,"84b9c4e3761d4a6d9e4408ac725672ac"
"32-53-38-27",3,1,1,2,,"84b9c4e3761d4a6d9e4408ac725672ac"
"32-53-38-27",3,1,2,1,8,"84b9c4e3761d4a6d9e4408ac725672ac"
"32-53-38-27",1,1,4,1,5,"84b9c4e3761d4a6d9e4408ac725672ac"
"32-53-38-27",1,1,2,1,8,"84b9c4e3761d4a6d9e4408ac725672ac"
"32-53-38-27",1,1,1,2,,"84b9c4e3761d4a6d9e4408ac725672ac"
"43-25-11-43",1,1,1,1,28,"84cd658cc8f24a47ab58eafb75b6d8a1"
"43-25-11-43",1,2,2,1,5,"84cd658cc8f24a47ab58eafb75b6d8a1"
"43-25-11-43",1,1,2,1,6,"84cd658cc8f24a47ab58eafb75b6d8a1"
"43-25-11-43",1,1,3,1,12,"84cd658cc8f24a47ab58eafb75b6d8a1"
"43-25-11-43",1,2,3,1,8,"84cd658cc8f24a47ab58eafb75b6d8a1"
"43-25-11-43",1,2,1,1,20,"84cd658cc8f24a47ab58eafb75b6d8a1"
"43-25-11-43",1,3,3,1,10,"84cd658cc8f24a47ab58eafb75b6d8a1"
