"hhid","parcelID","t0_hhid","s2aq05_1","s2aq03_3","a2bq1owned","s2aq03_1","s2aq04","s2aq05","s2aq06","s2aq07","s2aq08","a2bq09","a2bq10","a2bq11","a2bq12a","a2bq12b","a2bq12a_1","a2bq12b_1","a2aq18","s2aq20","s2aq21","s2aq22a","s2aq22b"
"f6c7716b58434f9c92b8291847988daa",3,"H1636",1,1,2,3,,2,1,4,8,0,10,2,1,1,,,2,2,,,
"f7867ef75feb47929fa64e3c310a8c03",1,"H2267",1,1,2,1,,2,2,4,8,0,3,1,1,1,,,2,2,,,
"f858b1717b2040c38adc68e4dad64629",2,"H0972",2,1,2,1,,0.6,1,4,8,70000,6,1,1,1,,,2,2,,,
"f858b1717b2040c38adc68e4dad64629",3,"H0972",2,1,2,3,,1,2,4,8,50000,3,1,1,96,,,3,2,,,
"f888744b268c4e539e81f9aa42c10186",2,"H1335",2,1,2,1,,0.5,4,4,8,0,7,2,1,1,,,2,2,,,
"f888744b268c4e539e81f9aa42c10186",3,"H1335",2,1,2,3,,0.5,3,1,8,0,6,1,1,96,,,2,2,,,
"f888744b268c4e539e81f9aa42c10186",4,"H1335",2,3,2,,,1,3,4,8,50000,1,1,1,1,,,2,2,,,
"f888744b268c4e539e81f9aa42c10186",5,"H1335",2,3,2,,,0.5,2,4,8,30000,0,2,96,1,,,2,2,,,
"f8ca4422f362494fa2ed2aa7d6c70d48",1,"H2669",1,1,2,1,,1,3,1,8,220000,5,1,1,1,,,2,2,,,
"f8eb06e0daf444e8900c501f1f499a73",1,"H1024",2,1,2,1,0.84,1,1,4,2,,10,1,2,2,,,2,2,,,
"f9011508b105470e8034b233fc06effd",2,"H1306",2,3,2,,,1,4,4,8,0,3,2,1,1,,,2,2,,,
"f90c30b4301b413881eb01cee8d9ba88",2,"H3145",1,2,2,,,,,,,,3,1,,,,,,,,,
"f90c30b4301b413881eb01cee8d9ba88",3,"H3145",1,2,2,,,,,,,,1,1,,,,,,,,,
"f91eb672ddd9405897d19a1cbcd4adc1",2,"H2475",2,1,2,1,,2,2,4,8,120000,1,2,1,96,,,2,2,,,
"f929627b27cb4a6497e4f2f5e8556449",1,"H0404",1,2,2,,,,,,,,2,1,,,,,,,,,
"f9339e2b4fd644318e085ae5374581cb",3,"H1700",1,1,2,3,0.34,0.5,1,4,9,,6,2,5,1,3,,2,2,,,
"f9339e2b4fd644318e085ae5374581cb",4,"H1700",1,3,2,,,0.5,3,4,8,0,1,2,96,1,,,2,2,,,
"f934698bf42c49d99e3a1637056cbe73",1,"H2207",1,1,2,1,,1,4,4,8,0,10,2,1,1,,,2,2,,,
"f934698bf42c49d99e3a1637056cbe73",3,"H2207",1,1,2,1,,0.5,4,4,8,32000,9,1,1,5,,3,2,2,,,
"f934698bf42c49d99e3a1637056cbe73",4,"H2207",1,1,2,3,,0.18,6,4,8,20000,4,1,1,1,,,3,2,,,
"f965c4a8834d4791b353f5a05e25097b",2,"H3231",2,1,2,1,,0.25,1,1,8,0,0,2,96,1,,,2,2,,,
"f97ec5c6042e466583c3b89a57c78342",1,"H2332",1,1,2,2,,,,2,8,0,2017,2,5,1,3,,2,2,,,
"f992a8ceaea84af19d5b341141683e36",1,"H0853",1,3,2,,,1,4,1,8,70000,0,1,1,96,,,2,2,,,
"f992a8ceaea84af19d5b341141683e36",2,"H0853",2,1,2,2,,0.25,3,4,8,40000,0,1,96,1,,,2,2,,,
"f9946037a12d4f75ba9a3ed35bff79db",1,"H0249",,2,2,,,,,,,,2,1,,,,,,,,,
"f9c4d4b3872f44048412db5b182f1053",1,"H1946",1,1,2,3,1.09,1,1,4,8,0,2012,2,1,1,,,2,2,,,
"f9d72814a2ab4930a8368352921aa0aa",2,"H2558",2,1,2,1,,1,4,1,8,400000,6,1,1,1,,,2,2,,,
"fa9423f9468b4a778fb0ccf1f230ed4f",4,"H0261",1,1,2,1,,5,4,1,8,0,1,2,1,1,,,2,2,,,
"fadf54b9fd95403f9010fcb3031e6281",2,"H1763",5,3,2,,,0.75,6,4,8,0,1,1,1,5,,1,2,2,,,
"fae67a00df6c4af8b2bf0379ab1c2788",1,"H2082",1,1,2,1,,2,1,2,8,55000,2,1,1,1,,,2,2,,,
"fae67a00df6c4af8b2bf0379ab1c2788",2,"H2082",1,1,2,1,,1,3,2,8,25000,6,1,1,1,,,2,2,,,
"fae67a00df6c4af8b2bf0379ab1c2788",3,"H2082",1,1,2,1,,1,3,2,8,0,2,2,1,1,,,2,2,,,
"fb396ea01ec446089fa2f74b74fc8708",1,"H1086",1,1,2,1,,1,2,4,8,0,5,1,1,1,,,2,2,,,
"fb99e0f23d0f46a5bd0fcbe868825ddb",2,"H0728",1,1,2,1,1.3,2,1,1,9,,7,2,1,1,,,2,2,,,
"fb99e0f23d0f46a5bd0fcbe868825ddb",3,"H0728",1,1,2,1,1.3,1.25,1,1,9,,4,2,1,1,,,2,2,,,
"fc2bd45f4f544faeb8a816e3aa2b3130",4,"H2931",1,1,2,1,,0.75,2,1,96,,2,1,1,1,,,2,2,,,
"fc2f46d65cc4476a8cf7721c168844dc",1,"H1894",1,1,2,1,,1,3,4,8,50000,3,1,5,5,3,3,2,2,,,
"fc2f46d65cc4476a8cf7721c168844dc",2,"H1894",1,1,2,1,,1,3,4,8,50000,2,1,5,5,3,3,2,2,,,
"fc3bed7cd28a43d9893b60e4e5676e32",1,"H1919",1,1,2,1,,0.75,4,4,8,0,3,2,5,5,3,3,2,2,,,
"fc3bed7cd28a43d9893b60e4e5676e32",3,"H1919",1,1,2,1,,1,4,4,8,0,3,2,5,5,3,3,2,2,,,
"fca929b4529a41519d6a1c691ac200f2",1,"H2341",1,1,2,2,,,,4,9,,3,2,5,1,3,,2,2,,,
"fcd2d738207b45cbb90ac2d2da45d1e6",2,"H2008",2,1,2,3,,2,1,4,8,0,7,2,1,5,,1,2,2,,,
"fcd98c21cbc04f03969d1c197431d481",1,"H1522",3,1,2,1,,0.5,2,4,8,0,5,2,1,1,,,2,2,,,
"fcd98c21cbc04f03969d1c197431d481",2,"H1522",3,1,2,1,,1,3,1,8,100000,1,1,1,1,,,2,2,,,
"fcea1e52b50a4fd0b3182184b990594a",2,"H1041",1,1,2,1,,1.5,3,2,6,,1,1,6,2,,,2,2,,,
"fd4f6fd7bd304e8aae098d90175d02d7",1,"H1634",2,1,2,3,,2,3,4,8,100000,11,1,5,1,3,,2,2,,,
"fd8f6646583d4c02b91d77cf6155a7e0",3,"H1853",2,1,2,3,,1,6,4,8,80000,2,1,1,1,,,2,2,,,
"fdcbac53ea814e8c9e7bf058bb4d5e68",2,"H0738",1,1,2,1,,0.5,3,3,8,0,3,1,1,1,,,2,2,,,
"fe474d1b76a14e58ae00c93bc9916175",1,"H2326",2,1,2,1,,1,3,2,8,50000,5,1,5,1,2,,2,2,,,
"fe58670e69dd44d594a5822131774af9",5,"H2209",1,1,2,3,,0.25,2,4,8,40000,0,2,96,1,,,2,2,,,
"fe5da3d6ff3444ce993a3e1e4d3427df",3,"H0940",1,1,2,1,,2,3,4,8,0,4,1,1,1,,,2,2,,,
"fe77bbfc66cb42e6a64f3486499ea65b",2,"H1352",1,3,2,,,0.75,1,4,9,,0,2,1,1,,,2,2,,,
"fe9c51ecc14a45b7ad5512d82cdc00ed",2,"H3007",1,1,2,3,,0.6,3,1,9,,5,1,1,96,,,2,2,,,
"fe9c51ecc14a45b7ad5512d82cdc00ed",3,"H3007",1,1,2,3,,0.75,3,1,9,,5,1,1,1,,,2,2,,,
"fec6f0f8f73b414fbe7047c1017a4820",2,"H2100",2,1,2,3,,1,3,4,9,,10,2,5,96,3,,2,2,,,
"fec6f0f8f73b414fbe7047c1017a4820",5,"H2100",2,1,2,3,1.37,1,1,4,9,,20,1,1,1,,,2,2,,,
"ff6c8b1a47334dc88d74ee0f5e2d880c",3,"H0931",3,3,2,,,0.5,2,4,9,,5,1,1,1,,,2,2,,,
"ff77648719664071a4e363956db92c08",2,"H1387",1,1,2,1,,0.5,1,4,8,0,3,1,2,2,,,2,2,,,
"ff8b330984bc466aaf2366c3eea3d8cc",5,"H2426",2,3,2,,,2,2,4,8,50000,0,2,5,1,2,,2,2,,,
