"hhid","APCode","s6cq01","s6cq03a","s6cq03b","s6cq03c","s6cq03d","s6cq03e","s6cq03f","s6cq04a","s6cq04b","s6cq04c","s6cq06","s6cq07","s6cq08","s6cq09","s6cq10","s6cq11","s6cq12","s6cq13a","s6cq13b","s6cq14a","s6cq14b","s6cq15","s6cq15b","s6cq15c","s6cq16"
"b0781c48a90947178ccdcf980f7e0801",23,1,6,1,,1,,2,0,,,3,10,0,0,0,0,7,0,,0,,0,1,3,1
"b090658cc69b4f5e90a0d2626b571a9a",23,1,8,1,2,1,2,2,0,,,12,0,0,0,0,0,4,0,,0,,0,3,1,1
"b09a045bf22d4d7aa98ab4463f8612e4",23,1,25,3,,1,3,2,0,,,10,20,0,0,0,0,0,0,,5,10000,0,1,5,1
"b09aa1bab5924412ac37e4f869ad3ab0",23,1,5,1,2,1,2,2,0,,,10,6,0,0,8,1,0,0,,0,,2,1,3,1
"b0d9f19237d647f681ce5e38a84a7c57",23,1,1,1,2,2,3,2,0,,,10,15,0,0,0,0,16,0,,5,12000,3,6,5,1
"b11aea0ef7944c78b80144c645a21aad",23,1,13,1,2,1,2,2,0,,,10,6,0,0,0,1,2,0,,0,,0,1,,2
"b1390cc91daf4acf8611fdf2ac23e6c1",23,1,4,1,,1,2,2,0,,,5,0,0,0,0,0,0,0,,0,,1,3,1,1
"b19717862cb64ba69ce3562d2390f834",23,1,16,1,,1,,2,0,,,10,7,0,0,0,0,0,0,,0,,1,1,3,1
"b1ba139be20a476a92f80354da057d69",26,1,5,1,7,1,7,2,0,,,2,8,0,0,0,5,0,0,,0,,0,5,3,1
"b1ba139be20a476a92f80354da057d69",23,1,22,1,7,1,7,2,0,,,20,10,0,2,0,0,0,0,,0,,6,3,6,1
"b1c6ae39c4b04f4f8d31e1e427d0835c",23,1,12,1,,1,,1,0,,,11,9,0,3,0,0,4,0,,0,,1,1,3,1
"b2c20200638749669e0a8205da4d5777",23,1,20,1,2,1,2,2,0,,,10,16,0,0,0,6,0,0,,0,,0,3,6,1
"b2cf8e520bcf4bcbade9e01df5cefd25",23,1,7,1,5,1,5,2,0,,,12,0,0,0,0,2,0,0,,2,9000,1,5,4,1
"b304b9aac6f64ce2bbd169da0b8566fd",23,1,23,3,5,3,5,2,0,,,3,20,0,0,0,0,0,0,,0,,0,1,3,2
"b34609868f5447a6b3b3952c13a6ed01",23,1,2,1,3,1,3,2,0,,,0,0,2,0,0,0,0,0,,0,,0,6,4,1
"b3767470d6d74c919b0527a9b6956c38",23,1,8,1,2,1,2,2,0,,,10,12,0,0,0,11,0,0,,1,15000,2,3,5,1
"b388d412cb444c89b5de405dc4318c87",23,1,8,1,2,2,4,2,0,,,5,3,0,0,0,0,0,0,,0,,0,1,3,1
"b443e69b745a4e639d5c5fbc2ca2747d",23,1,15,1,9,1,9,2,0,,,10,6,0,0,0,0,0,0,,0,,1,1,3,2
"b484669dfd794540972081baeae06e64",23,1,5,1,,1,,2,0,,,7,0,0,0,0,0,1,0,,1,12000,0,1,3,1
"b48aec9268e84c96bf4b4d2b2e1f1603",23,1,4,,,,,2,0,,,7,0,0,0,0,0,0,0,,3,15000,0,1,,1
"b4e9b9bda3f341ed9045ab3211cdf7f6",23,1,1,1,,1,2,2,0,,,15,0,0,0,0,0,4,0,,5,10500,5,3,1,1
"b5026e18272641b58b4915a3fe13b5ae",23,1,6,1,2,2,,2,0,,,6,0,0,0,0,0,0,0,,0,,0,1,3,1
"b597401743994f5690b81ea2633fcc31",23,1,10,1,2,1,2,2,0,,,10,5,0,0,0,0,5,0,,0,,0,1,,2
"b5b05a8426f04ac29ba2aa3089320756",23,1,0,,,,,2,0,,,25,0,0,0,0,0,25,0,,0,,0,1,3,1
"b5cb37f16e3347448b3e7ff46baec769",23,1,14,1,,1,,2,0,,,2,12,0,0,0,0,0,0,,0,,0,1,6,1
"b5e28ef726c94419b724cab4896077aa",23,1,7,1,2,1,2,2,0,,,3,5,0,0,1,0,0,0,,0,,0,3,6,1
"b6680083ccb8401194fd889d5eadc656",23,1,8,1,4,1,4,2,0,,,4,8,0,0,0,4,0,0,,0,,0,4,5,1
"b6b832111eed4cf0b70e637427a21670",26,1,12,1,,1,,2,0,,,6,11,0,0,0,5,0,0,,0,,0,3,4,1
"b6f894e9a3924d45a1f23e72ce88d4ee",23,1,2,1,2,1,2,2,0,,,13,0,0,0,0,0,2,2,7000,0,,11,1,,2
"b76681e65407465ab760a8b749cb8b7c",23,1,10,1,,1,,2,0,,,3,10,0,0,1,1,0,0,,0,,1,1,3,1
"b76a3b02d1bc47b0b3855cd6a90aa9ae",23,1,0,,,,,2,0,,,3,0,0,0,0,0,3,0,,0,,0,1,3,2
"b7b342d19fba48e5bfe3e0f080e60b26",23,1,9,1,,1,,2,0,,,9,5,0,1,0,0,0,0,,3,10000,1,1,3,1
"b7c55d82cf80491faabff2f791dc9b75",23,1,14,1,3,1,3,2,0,,,16,7,0,0,7,0,0,0,,0,,2,6,1,1
"b7c93161f8804f008a6db381b65b3b3c",23,1,6,1,,1,,2,0,,,2,4,0,0,0,0,0,0,,0,,0,3,,1
"b7cc6626a4df403db96ade9d59d61be9",23,1,10,1,2,1,2,2,0,,,7,20,0,0,0,15,0,0,,0,,2,1,5,1
"b7f097f5ec9b480d82d34047837ce249",23,1,6,2,,2,,2,0,,,9,2,0,0,0,0,4,0,,0,,1,3,,1
"b80523d51b914db880772bccb6d46519",23,1,0,,,,,2,0,,,5,0,0,0,0,0,5,0,,0,,0,1,3,1
"b80b8562fa0b4736bb363f3f32eabd58",23,1,4,1,,1,3,2,0,,,6,0,0,0,2,0,0,0,,0,,0,3,1,1
"b81c9a390c9346bfae26590c802ed1b4",23,1,5,1,2,1,5,2,0,,,7,0,0,0,1,0,0,0,,1,18000,0,1,3,1
"b8449cee447b48e1bebe3cc96a19a51d",27,1,3,1,,1,2,2,0,,,3,5,0,0,0,0,0,0,,5,2000,0,1,,1
"b8473c9d33314a2f82d294e5535af003",23,1,2,1,2,1,2,2,0,,,3,0,0,0,0,0,0,0,,0,,1,3,4,1
"b86eb2626ec2482e8df54c31d089f3ea",23,1,22,1,2,1,2,2,0,,,4,18,0,0,0,0,0,0,,0,,0,3,,1
"b885cb150f8f43c78a66e4b3fd15d7ab",23,1,12,2,4,2,4,2,0,,,5,7,0,0,0,0,0,0,,0,,0,6,4,1
"b88e7c95f82444e29a7a8db4f0fe8be7",23,1,6,1,,1,2,2,0,,,2,8,0,0,0,3,0,0,,0,,1,3,,1
"b8ba9e84a6104122b6825514fcf2e1bc",23,1,13,2,4,2,4,2,0,,,9,9,0,0,0,2,0,0,,0,,3,3,,1
"b8bb460dec1f49249567b6cfeebe2013",23,1,4,1,2,1,2,2,0,,,4,0,0,0,0,0,0,0,,0,,0,1,3,2
"b8e2cea8f2cb41658f39a0a0c0f62823",23,1,2,3,,3,,2,0,,,10,0,0,0,0,0,3,0,,0,,5,3,1,1
"b8ec23406ddd4322af5d0c32037a03c5",23,1,5,1,,1,,2,0,,,14,3,0,0,0,0,4,0,,6,12000,2,3,5,1
"b964100c9f3c4b2d9a01418630c3aa61",23,1,0,,,,,2,6,,,4,0,0,0,0,0,0,0,,4,11000,0,1,,1
"b98f427fb06841d4859bf39fa28d4ff1",23,1,12,1,3,1,3,2,0,,,14,6,0,0,0,2,3,0,,0,,3,6,1,1
"b9c14f2fe5c54701a464a820ab60157f",23,1,5,1,2,1,2,2,0,,,5,0,0,0,0,0,0,0,,0,,0,3,4,1
"b9eff8f172ee42e0b824fe36749a1f46",23,1,16,1,2,1,2,2,0,,,20,0,0,0,0,0,0,0,,0,,4,1,,1
"ba2ce38d51a74c28a29bf26bd79e8e86",23,1,4,1,,1,,2,0,,,19,0,0,0,0,0,14,0,,1,8000,0,3,1,1
"ba679ebab7a24078a059771ed2c6d798",23,1,20,1,,1,2,2,0,,,12,15,0,0,0,2,0,0,,1,12000,4,1,3,1
"ba7f4486c8b646b586fff76bc63694a1",23,1,2,1,,1,,2,0,,,2,0,0,0,0,0,0,0,,0,,0,1,5,1
"ba81be4a3ee64134b255a3f8956baf6e",23,1,15,1,2,1,2,2,0,,,29,0,0,0,0,0,10,0,,1,9000,3,1,3,2
"baae5a260fa144fca69a974635fa114d",23,1,10,1,2,1,2,2,0,,,9,3,0,0,1,0,0,0,,0,,1,1,3,1
"babce4c54f7948a79ce986d72bae32d8",23,1,6,1,,1,,2,0,,,8,6,0,0,0,0,0,0,,3,16000,5,3,1,1
"bac1e1a10a5a44babb6cf21463891f45",23,1,15,1,2,1,2,2,0,,,10,5,0,0,0,0,0,0,,0,,0,1,5,1
"bac1e1a10a5a44babb6cf21463891f45",26,1,4,1,2,1,2,2,0,,,4,0,0,0,0,0,0,0,,0,,0,1,4,1
"baf140fd09684716b150ac68f1c0a61a",23,1,11,1,5,1,,2,0,,,2,10,0,0,0,1,0,0,,0,,0,1,3,1
"bb134e8f81b344a9a30131d02b84b34e",23,1,7,1,4,1,4,2,0,,,3,8,0,0,0,4,0,0,,0,,0,1,4,2
"bc968aaf6f2d41b789eda8af7be667f6",23,1,2,2,,2,,2,0,,,0,0,0,0,0,0,0,2,10000,0,,0,1,3,1
"bd1c08d3f7ad474a8b43305da8b6a540",23,1,5,1,,1,2,2,0,,,47,8,0,0,0,0,32,0,,10,16000,8,1,3,1
"bd27f73982f14a068a8210bfb2dbbbc1",23,1,0,,,,,2,0,,,8,0,0,0,0,0,3,0,,0,,5,3,1,1
"bd72aee8d4164067b0e2a4fbd4e254a2",23,1,4,1,,1,5,2,0,,,15,0,0,0,0,0,11,0,,0,,0,3,1,1
"bd7f6a475cac41cea98b2ce0f43d9c9b",23,1,20,1,6,1,4,2,0,,,10,13,0,0,0,0,3,0,,0,,0,1,5,1
"bdb354bb8e6d4a948371343ed30a4078",23,1,2,1,,1,,2,0,,,1,0,0,0,0,0,0,1,3500,0,,0,1,3,1
"bdb4e1273cf948b59b09ae2d8b907fa7",23,1,10,1,2,,,2,0,,,7,8,0,0,0,2,0,0,,0,,3,1,3,1
"bdf2414dcc9e40008d670974bfbb1dda",23,1,2,1,,1,6,2,0,,,0,0,0,0,0,0,0,2,4000,0,,0,1,5,2
"bdfde6bf76fa4e6690cc3f692657de57",23,1,16,1,2,1,2,1,0,,,6,14,0,0,0,0,3,0,,0,,1,1,,2
"be4e3dfc53034885a1a42d4840817c88",23,1,5,1,2,2,,2,0,,,6,0,0,0,0,0,0,0,,0,,1,6,5,1
"be88971398b34b26bafc41624920e7e5",24,1,1000,2,,2,,2,0,,,1007,0,0,0,0,0,3,0,,0,,4,1,,2
"be8dde780cd14d3aaf9eeaf0332ca597",26,1,5,1,5,1,5,2,0,,,2,3,0,0,0,0,0,0,,0,,0,1,,1
"bec29af61e624ba1b0d5bb1137ee3d87",23,1,2,1,2,1,2,2,0,,,2,0,0,0,0,0,0,0,,0,,0,3,4,1
"bed3e73713634cebbc2c9bbd8f5cf072",23,1,10,1,2,1,2,1,0,,,16,0,0,0,0,0,4,0,,0,,2,1,3,1
"bed473acc27844feb5141ea3784501de",23,1,3,1,,1,,2,0,,,7,8,0,0,0,6,6,0,,0,,0,3,,1
"bef86061296b4b76b955447d27508c08",23,1,12,2,3,2,3,2,0,,,15,4,0,0,0,4,0,0,,0,,3,3,,1
"bf3be37bfc524376819d8ffe6f93ded9",23,1,20,2,,2,,2,0,,,30,0,0,3,0,0,0,0,,5,30000,2,1,3,1
"bf9d7ec3f37e488e92f82ba237bfaa31",23,1,10,1,,1,5,2,0,,,4,6,0,0,0,0,0,0,,0,,0,1,6,1
"c00e2d51bb424d518fb62d0431aed082",23,1,12,1,2,1,2,2,0,,,4,13,0,0,0,3,0,0,,2,12000,0,1,,1
"c0512c0cad7d4c5c866d72a138ec9d69",23,1,23,1,2,1,2,2,0,,,17,8,0,0,0,0,0,0,,1,20000,1,3,1,1
"c057a0ae94a948da99fc510c2ec51e8e",24,1,10,1,2,1,2,2,0,,,300,0,0,0,0,0,30,0,,250,15000,10,1,3,2
"c07d993a72ec4f05bbcd6fd152c35052",23,1,4,2,,2,,2,0,,,4,0,0,0,0,0,0,0,,0,,0,3,,1
"c08223acc5a8485e8de6744a289cc415",23,1,20,1,2,1,2,1,0,,,12,10,0,0,0,0,0,0,,0,,2,3,,1
"c08d7f3d06be445f9599a2704a72a3d3",23,1,12,1,,1,,1,0,,,9,3,0,0,0,0,0,0,,0,,0,1,,1
"c0d1b04857314dd488addfd633f906d3",23,1,2,1,2,1,2,2,0,,,0,0,0,0,0,0,0,2,5000,0,,0,5,6,1
"c0f54fb6aef14c8d8096200c4fe48dfd",23,1,7,1,,1,2,2,0,,,13,3,0,0,0,0,7,0,,0,,2,3,5,1
"c16d96403d4844d78a43024ca4ff315e",23,1,3,2,,2,,2,0,,,4,0,0,0,0,0,0,0,,1,15000,0,1,,2
"c19b80977d444d4baea4229850d6883e",23,1,2,2,,2,,2,0,,,5,0,0,0,0,0,0,0,,0,,3,5,4,1
"c1f5cb68243e4370ba4103ce526854c7",23,1,2,1,,1,3,2,0,,,2,0,0,0,0,0,0,0,,0,,0,1,3,1
"c21897c536a245d198ab17088b5c842e",23,1,13,1,2,1,2,2,0,,,2,11,0,0,0,0,0,0,,0,,0,3,4,1
"c2546dd3727f488d94a0a57bdbf1421b",23,1,9,1,3,1,3,2,0,,,20,11,1,1,0,1,10,0,,4,13000,7,6,1,1
"c27fb44de024448e8d117488de51b37b",23,1,7,2,,1,2,2,0,,,10,3,0,0,2,0,0,0,,1,10000,3,1,3,1
"c29ccb7007c14dc1a36acf811a01839c",23,1,10,2,,2,,1,0,,,5,5,0,0,0,0,0,0,,0,,0,1,,1
"c2a181b861284c4b92bfdf46e3fab83f",23,1,14,2,,2,,2,0,,,3,11,0,0,0,0,0,0,,0,,0,3,1,1
"c355925c84ec4dc5a94e976ba1f06102",23,1,0,,,,,2,0,,,5,0,0,0,0,0,3,0,,0,,2,1,3,1
"c3619c9cc0ff496da2d064b12f525722",23,1,2,2,,2,,2,0,,,2,0,0,0,0,0,0,0,,0,,0,1,,1
"c38229ae4b5d4de0bff50c0a4e104f18",23,1,0,,,,,2,25,1,,8,8,0,0,0,0,8,0,,8,20000,0,1,3,1
"c38ed4e9da4241458af9b822239ce2a2",23,1,4,,,,,2,0,,,4,0,0,0,0,0,0,0,,0,,0,1,3,1
"c3e2341ab5334952b63af694bed6d456",23,1,3,1,,1,,2,0,,,4,0,0,0,0,0,0,0,,1,12000,0,1,6,1
"c3fa2a71206342448acd05c76dd1608a",23,1,2,1,,1,,2,0,,,3,5,0,0,1,5,0,0,,0,,0,1,5,2
"c46722124c604781b5f19112c84c83a7",27,1,3,2,,2,,2,0,,,0,3,0,0,0,1,0,1,6000,0,,0,3,,1
"c4b6ff81b58f4df9809172ea18f79f7a",23,1,30,2,,2,,2,0,,,20,10,0,0,0,0,0,0,,0,,0,1,,1
"c4bfd881db4849bcacca22abf8cb7a02",23,1,5,1,,1,,2,0,,,5,10,0,0,0,8,0,0,,0,,2,3,,1
"c4e19cc8b4c6486ea978a911c509f377",26,1,3,,,,,2,0,,,0,0,0,0,0,0,0,3,8000,0,,0,1,,2
"c4e19cc8b4c6486ea978a911c509f377",23,1,7,,,,,2,0,,,10,10,0,0,0,0,6,0,,5,14000,2,1,,2
"c5267533e49e433f8474eabc153c6cf4",23,1,2,1,2,1,2,2,0,,,2,0,0,0,0,0,0,0,,0,,0,6,1,1
"c542d7add8214420897df6776abab710",23,1,13,2,3,2,3,2,0,,,4,12,0,0,0,0,3,0,,0,,0,1,3,1
"c558d59ecde74d658c636825086bab14",23,1,3,1,2,1,2,1,0,,,1,2,0,0,0,0,0,0,,0,,0,5,3,1
"c5a5a13f59374604bbbaaa42b8ae58bc",23,1,6,1,2,1,2,2,0,,,8,4,0,0,0,0,0,0,,4,15000,2,1,3,1
"c6195e760ad248808e6f22c1b336cb2b",27,1,2,6,,6,,2,0,,,0,0,0,0,0,0,0,2,4000,0,,0,3,1,1
"c6195e760ad248808e6f22c1b336cb2b",23,1,3,2,,2,,2,0,,,9,0,0,0,0,0,5,0,,0,,1,1,3,1
"c672847bea0742a88fa60f79ce148331",23,1,2,1,,1,2,2,0,,,7,0,0,0,0,5,0,0,,0,,0,6,5,2
"c691fbfb9e0a433aa0d5a8f0d09d7436",23,1,4,1,,1,,2,0,,,1,6,0,0,0,2,0,0,,1,10000,0,1,4,1
"c6be78d8dbbf42e3874c9f8ac5c61f5c",23,1,5,1,3,1,3,2,0,,,21,8,0,3,0,0,15,0,,3,12000,3,6,1,1
"c6e6881d681f46af9efc2f27e64fcdc4",25,1,5,1,2,1,2,2,0,,,0,0,5,0,0,0,0,0,,0,,0,3,,1
"c6fdaea274514bceab3e47e3b5ecf171",23,1,1,1,,1,5,2,8,1,,1,0,0,0,0,0,0,0,,0,,0,6,5,1
"c70dd1803b324b92b2796bb328ff2f5c",23,1,29,1,2,1,2,2,0,,,40,14,0,0,0,0,15,0,,10,6000,0,1,,2
"c733fc061f9b4380b26345c6b2aa88cd",23,1,2,1,,1,2,2,0,,,12,0,0,0,0,0,6,0,,4,15000,0,1,5,2
"c74969fb51ae4e04bec6101dcbcea596",23,1,0,,,,,2,0,,,5,6,0,0,0,0,6,0,,1,18000,4,1,3,1
"c75b833712cc44b39d08fd45d1b9db63",23,1,3,1,,1,,2,0,,,4,0,0,0,0,0,0,0,,1,17000,0,1,3,2
"c76b396bcdd9442ca1ed14ef29faa909",26,1,25,1,,1,,2,0,,,12,16,0,0,0,0,0,0,,0,,3,3,,1
"c77eec233dd34f078d3856a95b984616",23,1,4,1,2,1,2,2,0,,,15,12,0,0,0,0,12,0,,11,6000,0,1,3,1
"c85b148132f44909ae6cac0a78676239",23,1,4,1,,1,,2,0,,,6,0,0,0,0,0,2,0,,0,,0,5,6,2
"c8c4a9e0dbad4d3188d4482fca26d9fc",23,1,9,1,,1,,2,0,,,12,0,0,0,0,0,3,0,,0,,0,6,,1
"c8d27e13b1764c378183c91d44e54ffb",23,1,18,1,,1,,2,0,,,20,0,0,0,0,0,0,0,,1,15000,1,1,2,1
"c9043b10ed134a71941db76ee6f16f04",23,1,15,1,2,2,3,2,0,,,4,11,0,0,0,0,0,0,,0,,0,6,3,1
"c91a597b687f4a5eaeae505dc3188892",23,1,1,1,,1,3,2,0,,,3,0,0,0,2,0,0,0,,0,,0,1,3,1
"c9272b4495e44403895fb09be8251cfa",23,1,20,1,,1,,2,0,,,15,5,0,0,0,0,0,0,,0,,0,1,,2
"c984a7d89061419ab57fca5feedbbb6c",23,1,11,1,2,1,2,2,0,,,10,5,0,0,0,1,0,0,,1,35000,2,3,5,1
"c9b5223c60574c27896d40d0ee98594e",23,1,8,1,2,1,2,2,0,,,11,3,0,0,0,0,3,0,,2,18000,1,1,3,1
"c9bab04ae0f2433091a57580deb97448",23,1,13,1,,1,4,2,0,,,5,8,0,0,0,0,0,0,,0,,0,1,,1
"ca05f04dc5fb4960b1c1dc9240f69486",23,1,10,1,,1,,2,0,,,4,6,0,0,0,0,0,0,,0,,0,1,6,1
"ca3049d03e9d4308af3b97fdce46877a",23,1,3,2,,2,,2,0,,,3,0,0,0,0,0,0,0,,0,,0,6,3,1
"ca4583e980e848bfab2997ba502c548f",23,1,4,1,,1,,2,0,,,12,0,0,0,0,0,7,0,,0,,1,3,1,1
"caaa15e8b3144a68bb2a04ce1b3f61fa",23,1,16,1,3,1,3,2,0,,,8,9,0,0,0,0,0,0,,0,,1,3,6,1
"cabf8bea274749cb8abdcf5d43679f69",23,1,23,1,2,1,2,2,0,,,31,0,0,0,0,0,0,0,,8,14500,0,1,,1
"cad3d1698af8408f8813101490f8ffa1",23,1,4,1,2,1,2,2,0,,,6,0,0,0,0,0,0,0,,0,,2,1,5,1
"cae0ce39279b4e9b859488068377b08d",23,1,11,2,,2,,2,0,,,4,30,0,0,6,15,0,0,,1,20000,1,1,3,1
"cae57f60c76d47bdb3f319e6002ce2cf",23,1,7,1,2,1,2,2,0,,,10,5,0,0,0,1,7,0,,0,,0,1,5,1
"cae9af900516474093792d96be2231f4",23,1,20,2,,2,,2,0,,,20,20,0,0,0,0,5,0,,10,12000,5,5,1,1
"cb0bb26e396f4a4a9463674eb15ac239",23,1,7,1,,1,,2,0,,,14,0,0,0,0,0,4,0,,0,,3,3,1,1
"cb3a33597c1a4d9a8da9923ce135d51c",23,1,12,1,2,2,5,2,0,,,7,7,0,0,0,0,0,0,,1,18000,1,1,3,1
"cb6261f36877496a99010265768a6ace",23,1,15,1,2,1,2,2,0,,,5,10,0,0,0,0,0,0,,0,,0,1,5,2
"cb7501fa2a384213805aae2a9b815d49",23,1,8,1,2,1,3,2,0,,,5,5,0,0,0,0,0,0,,0,,2,1,,1
"cb988146f4464defae9ec18a644f7135",24,1,0,,,,,1,0,,,150,0,0,0,0,0,0,0,,130,13000,20,1,3,2
"cb988146f4464defae9ec18a644f7135",25,1,200,1,2,1,2,2,0,,,0,0,0,0,0,0,0,200,2000,0,,0,1,3,2
"cbfe54623f664389812662f81e15ff9e",23,1,20,7,,7,,2,0,,,22,8,0,0,0,0,0,0,,10,10000,0,1,,1
"cc1c2e4ec26047779497af8ba86337da",23,1,50,1,,1,2,2,0,,,31,30,0,0,0,0,0,0,,8,20000,3,3,5,1
"cc1c2e4ec26047779497af8ba86337da",26,1,4,1,2,1,2,2,0,,,4,0,0,0,0,0,0,0,,0,,0,3,6,1
"cc58794a234540c0a88d3424f4cfdc2c",23,1,12,1,,1,5,2,0,,,5,4,0,0,0,0,0,3,13000,0,,0,1,,1
"cc6f4c0f37d349dd99bd994580edceb3",23,1,8,2,4,2,4,2,0,,,20,0,0,0,0,0,12,8,8000,0,,8,1,,1
"ccd2816d54c1480f9e2217613d9782c7",23,1,22,1,4,1,4,2,0,,,15,10,0,0,0,0,0,0,,0,,3,1,4,1
"cd277a80d89b479aa6b5e7c605db0fd8",23,1,8,1,,1,,2,0,,,9,5,0,0,0,5,0,0,,0,,1,1,3,1
"cd465dbb23334472aefd11c762f945e2",26,1,2,2,,2,,2,0,,,4,0,0,1,0,0,0,0,,0,,1,3,6,1
"cd465dbb23334472aefd11c762f945e2",23,1,3,1,2,1,2,2,0,,,2,1,0,0,0,1,0,1,15000,0,,0,3,5,1
"cd7d1e66e898489eb998eea7bf94ec5a",23,1,0,,,,,2,0,,,28,0,0,5,0,0,15,0,,0,,8,1,,2
"cddd06b877374997a32689a0d5302536",23,1,11,1,2,1,2,2,0,,,5,8,0,0,0,0,0,0,,1,12000,1,1,3,1
"ce2d49c3340c4b7cbde965053dd33110",23,,2,1,2,1,2,2,0,,,0,0,0,0,0,0,0,2,10000,0,,0,1,5,1
"ce59ddca2f944eaabab2bc796a87cd69",23,1,10,1,2,1,2,2,0,,,4,5,0,0,0,0,0,1,5000,0,,0,1,3,1
"ce73a020e9394e18abe47f68f8769446",23,1,5,1,2,1,2,2,0,,,15,0,0,0,0,0,5,0,,5,20000,0,1,3,1
"cea56335356b476b92edc70dae7e2e7d",23,1,9,1,,1,,2,0,,,4,9,0,0,0,4,0,0,,0,,0,1,5,1
"ceb691ba786d4dd2b60a4413237a0f9a",23,1,6,1,2,1,2,2,0,,,1,8,0,0,0,3,0,0,,0,,0,3,,1
"ceca664d153e40fe9d7cc77aa9c9f085",23,1,4,1,,1,,2,0,,,8,0,0,0,4,0,0,0,,0,,0,1,5,1
"ced83c7775e347deb58fe7b087362fa5",26,1,2,1,,1,,2,0,,,2,0,0,0,0,0,0,0,,0,,0,6,5,1
"ced961fdc3c841a5b00d79d5e761fcc0",26,1,2,1,2,1,2,2,0,,,2,0,0,0,0,0,0,0,,0,,0,1,,2
"cee9a69308d7483b926e6742e380a4ef",23,1,15,2,4,2,4,2,0,,,3,15,0,0,0,0,0,0,,0,,3,1,3,1
"cee9a69308d7483b926e6742e380a4ef",26,1,6,1,,1,2,2,0,,,6,2,0,0,0,0,0,0,,1,100000,1,1,3,1
"cf14f86035f849ae92d30fd485c90b93",23,1,15,7,,7,,2,0,,,5,10,0,0,0,0,0,0,,0,,0,6,5,1
"cf14f86035f849ae92d30fd485c90b93",26,1,5,7,,7,,2,0,,,1,4,0,0,0,0,0,0,,0,,0,6,5,1
"cf181580e26c4bb6afdf4f0652b92efa",23,1,9,1,,1,,2,0,,,2,10,0,0,0,3,0,0,,0,,0,1,,2
"cf3cb7e0f5964545b02fff49ef1608ce",23,1,2,1,2,1,2,2,0,,,15,0,0,0,5,0,8,0,,0,,0,1,3,1
"cf57a6b9d7f94835965c054fd697ba78",23,1,3,1,,1,,2,0,,,15,0,0,0,0,0,0,0,,0,,12,1,3,1
"cf74ceb67a8645fbbae60ee11e5288e3",23,1,3,2,,,,1,0,,,3,0,0,0,0,0,0,0,,0,,0,6,,1
"cfcd1080942b4232b02f8e83e8cc3fb1",23,1,40,1,3,1,3,1,0,,,50,12,0,0,0,0,17,0,,1,12000,4,3,1,1
"cfeeb97657a146d2af96f2b6f44ed007",23,1,8,1,4,1,4,2,0,,,4,4,0,0,0,0,0,0,,0,,0,3,6,1
"d0003702676a4d36a378398e4b80bcc9",26,1,2,,,,,2,0,,,6,3,0,5,0,1,0,0,,0,,1,6,5,1
"d09d53ce3b15410a90e09d60ce5b5231",23,1,9,,,,,2,0,,,18,2,0,0,0,0,0,0,,6,10000,5,1,,1
"d0b9ed3d036e43079d3c417e5ec7f5cd",23,1,8,1,,1,,2,0,,,6,3,0,0,0,0,0,0,,0,,1,3,5,1
"d0c4ac3392a848a59a5b6889e5464cdf",23,1,0,,,,,2,0,,,7,0,0,0,0,0,7,0,,0,,0,1,3,2
"d0f8bfb36d7d416ca67c524754d7fa37",23,1,16,1,,1,,2,0,,,13,4,0,0,0,0,0,0,,0,,1,1,,1
"d122c29d957e4862a4a2275f4aeb520e",23,1,1,1,,1,,2,0,,,4,0,0,0,0,0,3,0,,0,,0,6,5,1
"d12b0a001554400f9632d5fb7d2d816d",23,1,3,1,,1,,2,0,,,3,0,0,0,0,0,0,0,,0,,0,3,,1
"d1508f9b5dbd42558d31e999598a2a44",26,1,4,1,2,1,2,1,0,,,6,0,0,0,0,0,0,0,,2,20000,0,1,,2
"d1aec0c1425748a99900fdd3086cf25e",23,1,3,,,,,2,0,,,3,0,0,0,0,0,0,0,,0,,0,5,3,1
"d1b9c2c55df64dfda53d3a301e862459",23,1,7,1,,1,,2,0,,,3,4,0,0,0,0,0,0,,0,,0,1,3,1
"d208c5d95f754d22a8db4423f348c4a1",23,1,7,1,2,1,,2,0,,,11,0,0,0,0,0,0,0,,3,15000,1,1,3,1
"d297bbefa75442088829a6e0e018bd47",23,1,3,1,2,1,2,2,0,,,30,0,0,0,0,0,30,3,12000,0,,0,1,,1
"d2c0aad97ef745bdb24668c04a3e98d5",23,1,3,1,,1,3,2,0,,,24,0,0,0,0,0,20,3,8000,4,15000,0,1,3,1
"d2c4e3581cf84c7ab3ae39a0b6ef2537",23,1,3,1,4,1,4,2,0,,,5,16,0,0,0,0,15,0,,3,20000,0,6,1,1
"d2e69dc8645343b0a0998cafd392ab1a",23,1,10,1,2,1,2,2,0,,,9,6,0,0,0,5,0,0,,0,,0,3,,1
"d2f294487b4245ce93b6be3725298267",23,1,0,,,,,2,0,,,0,0,0,1,0,0,0,1,9000,0,,0,1,,1
"d31357fa80cc4c92bc246977c1affd38",23,1,5,1,2,1,2,2,0,,,5,0,0,0,0,0,0,0,,0,,0,3,4,1
"d32c828937da4ba095868fb4b237594a",23,1,7,1,2,1,2,2,0,,,4,0,0,0,0,0,0,3,8000,0,,0,1,4,1
"d386bb0a11ae4b35a236f8585019fadc",23,1,18,1,,1,7,2,0,,,22,10,0,0,0,0,4,0,,5,90000,5,3,1,2
