"hhid","LiveStockID","s6aq01","s6aq03a","s6aq03b","s6aq03c","s6aq03d","s6aq03e","s6aq03f","s6aq04a","s6aq04b","s6aq04c","s6aq06","s6aq07","s6aq08","s6aq09","s6aq10","s6aq11","s6aq12","s6aq13a","s6aq13b","s6aq14a","s6aq14b","s6aq15","s6aq15b","s6aq15c","s6aq16"
"a73ed07efcc0466d9f70bebc82a1c3e0",7,1,1,1,,,,1,0,,,1,0,0,0,0,0,0,0,,0,,0,6,,1
"a74eca7ac668455b8973706d7727c292",8,1,2,5,7,5,7,2,0,,,0,0,0,0,0,0,0,2,600000,0,,0,8,,1
"a77f47876cb64317971cebc12353aa9b",2,1,2,1,2,1,2,2,0,,,1,0,0,0,0,0,0,1,500000,0,,0,1,,2
"a78868abf3bc42d489361eee2c728d5f",7,1,1,1,2,2,1,2,0,,,2,0,0,0,0,0,1,0,,0,,0,1,5,2
"a8f288b8aa41463486f98c62334e6498",7,1,1,1,2,1,2,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,,1
"a8f288b8aa41463486f98c62334e6498",9,1,3,1,2,1,2,2,0,,,3,0,0,0,0,0,0,0,,0,,0,1,,1
"a8f288b8aa41463486f98c62334e6498",8,1,4,1,2,1,2,2,0,,,4,0,0,0,0,0,0,0,,0,,0,1,,1
"a8f288b8aa41463486f98c62334e6498",10,1,1,1,2,1,2,2,0,,,4,0,0,0,0,0,0,0,,3,600000,0,1,,1
"a947bded848b4960b979075e02823e0b",9,1,1,1,2,1,3,2,0,,,3,0,0,0,2,0,0,0,,0,,0,1,6,1
"a9645d5b9bda47f780c1333f9f59af34",8,1,2,1,2,1,2,1,0,,,2,0,0,0,0,0,0,0,,0,,0,1,,1
"a9645d5b9bda47f780c1333f9f59af34",10,1,5,1,2,1,2,1,0,,,3,2,0,0,0,0,0,0,,0,,0,1,,1
"a9645d5b9bda47f780c1333f9f59af34",7,1,2,1,2,1,2,1,0,,,2,0,0,0,0,0,0,0,,0,,0,1,,1
"aa136df8e8504d02a32269f50817d1b3",2,1,1,1,,1,,2,0,,,0,1,0,0,0,0,0,0,,0,,0,1,,2
"aa136df8e8504d02a32269f50817d1b3",5,1,2,1,,1,,2,0,,,1,0,1,0,0,0,0,0,,0,,0,1,,2
"aa38fc880e904ba2ac46d9a9800110d6",4,1,1,1,,1,2,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,,2
"aa38fc880e904ba2ac46d9a9800110d6",1,1,3,1,2,1,2,2,0,,,1,2,0,0,0,0,0,0,,0,,0,2,1,2
"aa38fc880e904ba2ac46d9a9800110d6",5,1,5,1,2,1,2,2,0,,,7,0,0,0,0,0,0,0,,2,900000,0,2,1,2
"aa38fc880e904ba2ac46d9a9800110d6",2,1,1,1,2,1,2,2,0,,,2,0,0,0,0,0,0,0,,1,800000,0,1,,2
"aa661ee424734440896beda39bd8c16a",4,1,1,1,,1,3,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,,2
"aa661ee424734440896beda39bd8c16a",5,1,0,,,,,,0,,,1,0,0,0,0,1,0,0,,0,,0,2,1,2
"aaf20234393e4b348471518086ecc9ae",7,1,0,,,,,,1,1,,0,0,0,0,0,0,0,0,,0,,0,1,,1
"aaf8a7d0c31f4505b1ce1347e1fa236a",6,1,1,1,,1,,2,0,,,0,1,0,0,0,0,0,0,,0,,0,5,2,1
"aaf8a7d0c31f4505b1ce1347e1fa236a",7,1,3,1,,1,,2,0,,,3,0,0,0,0,0,0,0,,0,,0,5,,1
"aaf8a7d0c31f4505b1ce1347e1fa236a",10,1,1,1,,1,2,2,0,,,1,0,0,0,0,0,0,0,,0,,0,5,2,1
"ab13ca14ee2847d19f419f2738366c55",10,1,2,1,,1,,2,0,,,2,0,0,0,0,0,0,0,,0,,0,1,,1
"ab13ca14ee2847d19f419f2738366c55",9,1,1,1,,1,,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,,1
"ab13ca14ee2847d19f419f2738366c55",7,1,4,1,,1,,2,0,,,2,1,0,0,0,0,0,1,870000,0,,0,1,,1
"ab13ca14ee2847d19f419f2738366c55",6,1,2,1,,1,,1,1,1,,0,2,0,0,1,0,0,1,380000,0,,0,1,,1
"ab3961f1b648474d9f43429f5b7d1246",7,1,3,1,,4,,2,0,,,2,1,0,0,0,0,0,0,,0,,0,1,,2
"ab3961f1b648474d9f43429f5b7d1246",10,1,3,1,,1,4,2,0,,,2,1,0,0,0,0,0,0,,0,,0,1,,2
"abba7c9d177a4a199469c6fa95c053fb",2,1,1,1,,1,,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,,2
"abba7c9d177a4a199469c6fa95c053fb",5,1,15,1,,1,,2,0,,,18,0,0,1,0,0,0,0,,2,1400000,0,2,1,2
"abba7c9d177a4a199469c6fa95c053fb",1,1,5,1,2,1,19,2,0,,,3,2,0,0,0,0,0,0,,0,,0,2,1,2
"abba7c9d177a4a199469c6fa95c053fb",4,1,8,1,,1,19,2,0,,,10,0,0,0,0,0,0,0,,2,1250000,0,1,,2
"ac676794ee4c4e75966b34a47434ee1c",10,1,2,1,2,1,2,2,0,,,3,0,0,0,0,0,0,0,,1,250000,0,1,5,1
"ac6e0ef78e9b4d72ae477124a87e24b9",10,1,4,2,4,4,2,2,0,,,5,1,0,0,0,0,2,0,,0,,0,1,6,2
"ace3cb5f9c744f5987751f79d906599a",6,1,1,1,2,5,6,2,0,,,1,0,0,0,0,0,0,0,,0,,0,2,6,1
"ace3cb5f9c744f5987751f79d906599a",10,1,1,1,2,5,6,2,0,,,1,0,0,0,0,0,0,0,,0,,0,2,6,1
"ace3cb5f9c744f5987751f79d906599a",9,1,1,1,2,5,6,2,0,,,0,0,0,0,0,0,0,1,330000,0,,0,2,6,1
"ad03535f108d4cfeabc86f7a666d79f7",8,1,0,,,,,,0,,,3,0,0,0,0,0,3,0,,0,,0,1,8,1
"ad5e1e0f3baa4a9d9e5b4c04e760da4a",10,1,1,1,2,1,2,1,0,,,1,0,0,0,0,0,0,0,,0,,0,1,2,2
"adc8d19d7b854ad2b55080dcea3f17dc",2,1,5,5,,5,,2,0,,,5,0,0,0,0,0,0,0,,0,,0,1,9,2
"adc8d19d7b854ad2b55080dcea3f17dc",1,1,13,5,,5,,2,0,,,10,3,0,0,0,0,0,0,,0,,0,1,2,2
"adc8d19d7b854ad2b55080dcea3f17dc",5,1,10,5,,5,,2,0,,,20,0,0,0,0,0,10,0,,0,,0,2,1,2
"ae384fee2c1d4529863770b806fff9f4",10,1,1,1,2,1,2,1,0,,,1,0,0,0,0,0,0,0,,0,,0,1,,2
"ae48ed56320d4bae9844060b5138bd17",9,1,0,,,,,,1,2,4,0,0,0,0,0,0,0,0,,0,,0,5,,1
"af0fcac55cdd4b32849c92d4af701f79",7,1,0,,,,,,0,,,1,0,0,0,0,0,0,0,,1,500000,0,1,,1
"af49828203054f41908ae4b4ec3704a1",10,1,1,1,2,1,2,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,,1
"af862d9321024e2e8d76ccb19311a45e",9,1,2,1,2,1,2,1,0,,,0,2,0,0,0,0,0,0,,0,,0,6,4,1
"af862d9321024e2e8d76ccb19311a45e",7,1,3,1,2,2,1,1,0,,,2,1,0,0,0,0,0,0,,0,,0,6,4,1
"af862d9321024e2e8d76ccb19311a45e",10,1,3,1,2,2,1,1,0,,,3,0,0,0,0,0,0,0,,0,,0,6,4,1
"af8e6ef8dfdd43469010bdeb00ecab88",10,1,3,1,2,1,4,2,0,,,2,1,0,0,0,0,0,0,,0,,0,6,5,2
"af8e6ef8dfdd43469010bdeb00ecab88",7,1,2,1,,1,4,2,0,,,1,1,0,0,0,0,0,0,,0,,0,5,1,2
"afb120116c7549488abd82b39afbef69",7,1,3,1,,1,,2,0,,,3,0,0,0,0,0,0,0,,0,,0,1,5,1
"afb120116c7549488abd82b39afbef69",6,1,1,1,,1,,2,0,,,0,1,0,0,0,0,0,0,,0,,0,1,5,1
"afb120116c7549488abd82b39afbef69",10,1,1,1,,1,,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,5,1
"afecf3d47a4444d2aedac11fc292f425",6,1,0,,,,,,1,1,,0,0,0,0,0,0,0,0,,0,,0,2,6,1
"afecf3d47a4444d2aedac11fc292f425",10,1,0,,,,,,1,1,,0,0,0,0,0,0,0,0,,0,,0,2,6,1
"b0166821df2b407d812f4c70a4a4e1eb",7,1,2,1,,2,,2,0,,,2,0,0,0,0,0,0,0,,0,,0,6,7,1
"b016c0c6b4114b7f8f5544a797f3757d",7,1,3,1,,1,2,2,0,,,4,0,0,0,0,0,0,0,,1,800000,0,7,1,2
"b026906162bf45b2803ab6c99981f8bd",7,1,1,1,2,1,2,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,,2
"b026906162bf45b2803ab6c99981f8bd",5,1,1,1,2,1,2,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,,2
"b026906162bf45b2803ab6c99981f8bd",6,1,1,1,2,1,2,2,0,,,0,1,0,0,0,0,0,0,,0,,0,1,,2
"b090658cc69b4f5e90a0d2626b571a9a",9,1,2,1,4,1,4,2,0,,,2,0,0,0,0,0,0,0,,0,,0,1,4,1
"b090658cc69b4f5e90a0d2626b571a9a",10,1,0,,,,,,0,,,1,0,0,0,0,0,0,0,,1,830000,0,1,4,2
"b090658cc69b4f5e90a0d2626b571a9a",7,1,3,1,4,1,4,2,0,,,3,0,0,0,0,0,0,0,,0,,0,1,4,2
"b09aa1bab5924412ac37e4f869ad3ab0",5,1,2,1,,1,,2,0,,,2,0,0,0,0,0,0,0,,0,,0,1,2,1
"b09aa1bab5924412ac37e4f869ad3ab0",1,1,1,1,2,1,,2,0,,,0,1,0,0,0,0,0,0,,0,,0,1,2,1
"b0d9f19237d647f681ce5e38a84a7c57",7,1,0,,,,,,0,,,2,0,0,0,0,0,0,0,,2,800000,0,1,5,2
"b0d9f19237d647f681ce5e38a84a7c57",10,1,1,1,2,2,3,2,0,,,2,1,0,0,0,0,0,0,,2,750000,0,1,5,2
"b0d9f19237d647f681ce5e38a84a7c57",6,1,1,1,2,1,2,2,0,,,0,1,0,0,0,0,0,0,,0,,0,1,5,2
"b11aea0ef7944c78b80144c645a21aad",1,1,5,1,2,1,2,2,0,,,2,3,0,0,0,0,0,0,,0,,0,1,,2
"b11aea0ef7944c78b80144c645a21aad",4,1,13,1,2,1,2,2,0,,,6,7,0,0,0,0,0,0,,0,,0,1,,2
"b11aea0ef7944c78b80144c645a21aad",5,1,30,1,2,1,2,2,0,,,25,0,0,0,0,0,0,5,800000,0,,0,1,2,2
"b11aea0ef7944c78b80144c645a21aad",2,1,6,1,2,1,2,2,0,,,9,0,0,0,0,0,0,0,,3,700000,0,1,,2
"b1ba139be20a476a92f80354da057d69",7,1,2,1,7,7,1,2,0,,,2,0,0,0,0,0,0,0,,0,,0,6,5,1
"b1ba139be20a476a92f80354da057d69",10,1,1,1,7,7,1,2,0,,,1,0,0,0,0,0,0,0,,0,,0,6,4,1
"b1ba139be20a476a92f80354da057d69",9,1,1,1,7,7,1,2,0,,,0,1,0,0,0,0,0,0,,0,,0,6,4,1
"b1d7d261c890446e99c3451b9dd31204",7,1,1,1,2,2,1,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,,1
"b1d7d261c890446e99c3451b9dd31204",6,1,2,1,2,1,2,2,0,,,0,2,0,0,0,0,0,0,,0,,0,1,,1
"b1d7d261c890446e99c3451b9dd31204",10,1,3,1,2,1,2,2,0,,,3,0,0,0,0,0,0,0,,0,,0,1,,1
"b304b9aac6f64ce2bbd169da0b8566fd",8,1,2,5,6,5,6,2,0,,,2,0,0,0,0,0,0,0,,0,,0,1,8,2
"b304b9aac6f64ce2bbd169da0b8566fd",10,1,2,5,6,5,6,2,0,,,2,0,0,0,0,0,0,0,,0,,0,1,,2
"b388d412cb444c89b5de405dc4318c87",10,1,2,1,2,3,1,2,0,,,2,0,0,0,0,0,0,0,,0,,0,1,3,1
"b4309d1edc87496e83d28b1134440537",9,1,1,1,2,1,2,2,0,,,1,0,0,0,0,0,0,0,,0,,0,6,4,1
"b443e69b745a4e639d5c5fbc2ca2747d",1,1,1,1,9,1,9,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,2,2
"b443e69b745a4e639d5c5fbc2ca2747d",5,1,1,1,9,1,9,2,0,,,2,0,0,0,0,0,0,0,,1,1200000,0,1,2,2
"b484669dfd794540972081baeae06e64",10,1,1,1,,1,,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,3,2
"b4e9b9bda3f341ed9045ab3211cdf7f6",9,1,1,1,,1,2,2,0,,,1,0,0,0,0,0,0,0,,0,,0,5,2,1
"b4e9b9bda3f341ed9045ab3211cdf7f6",7,1,2,1,,1,2,2,0,,,2,0,0,0,0,0,0,0,,0,,0,5,,1
"b5026e18272641b58b4915a3fe13b5ae",10,1,2,1,2,2,4,2,0,,,1,1,0,0,0,0,0,0,,0,,0,1,2,1
"b5026e18272641b58b4915a3fe13b5ae",8,1,2,1,2,2,4,2,0,,,2,0,0,0,0,0,0,0,,0,,0,1,8,1
"b5b05a8426f04ac29ba2aa3089320756",8,1,1,2,,1,2,2,0,,,2,0,0,0,0,0,0,0,,1,1200000,0,1,,1
"b718d47e034f4ec28b5d864812ece8f6",10,1,1,1,,1,,1,0,,,1,0,0,0,0,0,0,0,,0,,0,1,5,2
"b80b8562fa0b4736bb363f3f32eabd58",4,1,1,1,,1,2,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,2,2
"b80b8562fa0b4736bb363f3f32eabd58",5,1,1,1,,1,2,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,2,2
"b81c9a390c9346bfae26590c802ed1b4",10,1,1,1,,1,,2,0,,,1,1,0,0,1,0,0,0,,0,,0,1,6,2
"b885cb150f8f43c78a66e4b3fd15d7ab",9,1,0,,,,,,0,,,1,0,0,0,0,0,0,0,,1,1300000,0,1,6,1
"b8ba9e84a6104122b6825514fcf2e1bc",5,1,2,2,,2,,2,0,,,2,0,0,0,0,0,0,0,,0,,0,1,,2
"b8e2cea8f2cb41658f39a0a0c0f62823",10,1,2,2,,2,,2,0,,,2,1,0,0,0,0,1,0,,0,,0,2,1,1
"b8e2cea8f2cb41658f39a0a0c0f62823",7,1,2,2,,2,,2,0,,,1,0,0,0,0,0,0,1,600000,0,,0,1,8,1
"b8ec23406ddd4322af5d0c32037a03c5",7,1,1,1,,1,,1,0,,,2,0,0,0,0,1,0,0,,0,,0,6,,1
"b99303e6cfd04d169e3c5816bebd8aa0",7,1,1,1,,1,,1,0,,,2,0,0,0,0,0,1,0,,0,,0,6,4,1
"b9ff3bfd5fd147168b5fcc0ce3e89583",7,1,4,1,,1,,1,0,,,5,0,0,0,0,0,0,0,,1,500000,0,5,1,1
"b9ff3bfd5fd147168b5fcc0ce3e89583",10,1,2,1,,1,,2,0,,,2,0,0,0,0,0,0,0,,0,,0,4,5,1
"ba1e88a87d044941874f5451bbc5bcfd",7,1,2,1,,1,,2,0,,,2,0,0,0,0,0,0,0,,0,,0,5,,1
"ba679ebab7a24078a059771ed2c6d798",10,1,3,1,,1,2,2,0,,,3,0,0,0,0,0,0,0,,0,,0,4,1,1
"ba679ebab7a24078a059771ed2c6d798",9,1,1,1,,1,2,2,0,,,1,0,0,0,0,0,0,0,,0,,0,4,1,1
"ba679ebab7a24078a059771ed2c6d798",7,1,1,1,,1,2,2,0,,,2,0,0,0,0,0,0,0,,1,800000,0,1,4,2
"ba81be4a3ee64134b255a3f8956baf6e",6,1,1,1,2,5,6,2,0,,,1,0,0,0,0,0,0,0,,0,,0,2,6,1
"ba81be4a3ee64134b255a3f8956baf6e",10,1,4,1,2,5,6,2,0,,,4,0,0,0,0,0,0,0,,0,,0,2,6,1
"ba81be4a3ee64134b255a3f8956baf6e",7,1,5,1,2,5,6,2,0,,,6,0,0,0,0,0,0,0,,1,960000,0,6,1,1
"babce4c54f7948a79ce986d72bae32d8",7,1,2,1,,2,1,2,0,,,2,0,0,0,0,0,0,0,,0,,0,5,,1
"baf140fd09684716b150ac68f1c0a61a",10,1,1,1,5,1,5,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,,1
"baf140fd09684716b150ac68f1c0a61a",7,1,2,1,5,1,5,1,0,,,3,0,0,0,0,0,0,0,,1,800000,0,1,8,1
"baf140fd09684716b150ac68f1c0a61a",9,1,0,,,,,,0,,,1,0,0,0,0,0,0,0,,1,300000,0,1,,1
"bb29554f6b394b429eed575c62b42025",6,1,1,1,,1,,2,0,,,0,1,0,0,0,0,0,0,,0,,0,4,6,1
"bb29554f6b394b429eed575c62b42025",10,1,1,1,,1,,2,1,1,,0,1,0,0,0,0,0,0,,0,,0,1,6,1
"bb29554f6b394b429eed575c62b42025",9,1,1,1,,1,,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,6,1
"bbe988d76e74439997133682935ed301",8,1,2,1,,1,3,2,0,,,2,0,0,0,0,0,0,0,,0,,0,7,5,1
"bc9cfee31ebe4ac4bd5f00c51c333716",10,1,1,2,6,2,6,2,0,,,1,0,0,0,0,0,0,0,,0,,0,2,6,1
"bd72aee8d4164067b0e2a4fbd4e254a2",10,1,0,,,,,,0,,,1,0,0,0,0,0,1,0,,0,,0,4,5,1
"bdb354bb8e6d4a948371343ed30a4078",10,1,2,1,,1,2,2,0,,,1,0,0,0,0,0,0,1,335000,0,,0,1,8,1
"bdb354bb8e6d4a948371343ed30a4078",7,1,2,1,,1,2,2,0,,,1,1,0,0,0,0,0,0,,0,,0,1,,1
"bdb4e1273cf948b59b09ae2d8b907fa7",10,1,5,1,,1,4,2,0,,,3,3,0,0,0,0,0,0,,1,900000,0,1,2,1
"bdb4e1273cf948b59b09ae2d8b907fa7",6,1,1,1,,1,4,2,0,,,0,1,0,0,0,0,0,0,,0,,0,1,2,1
"bdb8c4168948429d823bcabe930f0129",10,1,14,1,,1,,2,0,,,10,0,4,0,0,0,0,0,,0,,0,1,6,1
"bdb8c4168948429d823bcabe930f0129",6,1,6,1,,1,,2,0,,,1,5,0,0,0,0,0,0,,0,,0,1,6,1
"bdb8c4168948429d823bcabe930f0129",7,1,2,1,,1,,2,0,,,2,0,0,0,0,0,0,0,,0,,0,2,1,1
"bdc980caf79846869af8048b704a6997",4,1,1,1,4,1,4,2,0,,,0,1,0,0,0,0,0,0,,0,,0,2,6,1
"bdc980caf79846869af8048b704a6997",1,1,1,1,4,1,4,2,0,,,0,1,0,0,0,0,0,0,,0,,0,1,5,1
"bdc980caf79846869af8048b704a6997",5,1,1,1,4,1,4,2,0,,,2,0,0,0,0,0,0,0,,1,900000,0,1,5,2
"bdc980caf79846869af8048b704a6997",9,1,2,1,4,4,1,2,0,,,0,2,0,0,0,0,0,0,,0,,0,1,5,1
"be2216cf68aa4bb6a6aee19d9ea8f5c9",6,1,1,1,,1,,2,0,,,0,1,0,0,0,0,0,0,,0,,0,1,6,1
"be2216cf68aa4bb6a6aee19d9ea8f5c9",7,1,0,,,,,,0,,,1,0,0,0,0,0,0,0,,1,350000,0,1,6,1
"be2216cf68aa4bb6a6aee19d9ea8f5c9",10,1,0,,,,,,0,,,1,0,0,0,0,0,0,0,,1,600000,0,1,2,1
"be4e3dfc53034885a1a42d4840817c88",7,1,2,1,,1,2,2,0,,,2,0,0,0,0,0,0,0,,0,,0,5,1,2
"be4e3dfc53034885a1a42d4840817c88",10,1,1,1,,1,2,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,5,2
"be66986323ae4c40a8bada668061e09b",7,1,1,1,,1,,2,0,,,0,0,0,0,0,0,0,1,550000,0,,0,1,,1
"be8dde780cd14d3aaf9eeaf0332ca597",8,1,2,1,5,1,5,2,0,,,2,0,0,0,0,0,0,0,,0,,0,1,,1
"be8dde780cd14d3aaf9eeaf0332ca597",10,1,2,1,5,1,5,1,0,,,2,0,0,0,0,0,0,0,,0,,0,1,,1
"be8dde780cd14d3aaf9eeaf0332ca597",7,1,2,1,5,1,5,2,0,,,2,0,0,0,0,0,0,0,,0,,0,1,,1
"bec29af61e624ba1b0d5bb1137ee3d87",5,1,1,1,2,1,2,2,0,,,1,0,0,0,0,0,0,0,,0,,0,3,1,1
"bed3e73713634cebbc2c9bbd8f5cf072",5,1,1,1,2,1,2,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,2,2
"bed3e73713634cebbc2c9bbd8f5cf072",1,1,1,1,2,1,2,2,0,,,0,1,0,0,0,0,0,0,,0,,0,1,,2
"bef86061296b4b76b955447d27508c08",6,1,2,2,3,3,2,2,0,,,0,2,0,0,0,0,0,0,,0,,0,1,,1
"bef86061296b4b76b955447d27508c08",10,1,2,2,3,3,2,2,0,,,1,1,0,0,0,0,0,0,,0,,0,1,2,1
"bef86061296b4b76b955447d27508c08",9,1,1,2,3,3,2,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,,1
"bfff76973b0f4a6eacf29d6eca7c37d5",10,1,1,1,4,1,,2,1,2,4,1,0,0,0,0,0,0,0,,0,,0,6,1,1
"bfff76973b0f4a6eacf29d6eca7c37d5",6,1,1,1,4,1,4,2,0,,,0,1,0,0,0,0,0,0,,0,,0,6,,1
"bfff76973b0f4a6eacf29d6eca7c37d5",7,1,1,1,4,4,2,2,0,,,1,0,0,0,0,0,0,0,,0,,0,6,1,1
"c00e2d51bb424d518fb62d0431aed082",10,1,1,1,2,2,1,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,2,1
"c00e2d51bb424d518fb62d0431aed082",2,1,1,1,2,1,2,2,0,,,0,0,0,0,0,0,0,1,600000,0,,0,1,,1
"c020cfe5c05a4a75b677ec4fc55a256d",6,1,2,1,,1,,2,0,,,0,2,0,0,0,0,0,0,,0,,0,1,2,2
"c020cfe5c05a4a75b677ec4fc55a256d",7,1,1,1,,1,,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,,2
"c020cfe5c05a4a75b677ec4fc55a256d",10,1,4,1,,1,,2,0,,,4,0,0,0,0,0,0,0,,0,,0,1,2,2
"c0869f127ed3419f887a4753a8e80f63",7,1,0,,,,,,0,,,1,0,0,0,1,0,0,0,,0,,0,1,2,2
"c0869f127ed3419f887a4753a8e80f63",10,1,0,,,,,,0,,,4,0,0,0,4,0,0,0,,0,,0,2,1,2
"c1547031f9684f01baf77e58b6cbbebb",6,1,3,1,3,3,4,2,0,,,2,1,0,0,0,0,0,0,,0,,0,2,6,1
"c1547031f9684f01baf77e58b6cbbebb",10,1,3,1,3,3,4,2,0,,,3,0,0,0,0,0,0,0,,0,,0,2,6,1
"c1547031f9684f01baf77e58b6cbbebb",7,1,2,1,3,3,4,2,0,,,2,0,0,0,0,0,0,0,,0,,0,6,7,1
"c1c101a7b4004711982213dc6c11f2c2",7,1,2,1,,1,,1,0,,,3,0,0,0,0,0,0,0,,1,850000,0,1,6,1
"c1cab02df2844dada988b3f8b20be4c6",7,1,1,1,2,1,3,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,2,1
"c1cab02df2844dada988b3f8b20be4c6",10,1,8,1,2,1,3,2,0,,,6,2,0,0,0,0,0,0,,0,,0,1,2,1
"c1cab02df2844dada988b3f8b20be4c6",6,1,2,1,2,3,1,2,0,,,0,2,0,0,0,0,0,0,,0,,0,1,2,1
"c1e0914c45ef425bb761309bf7625bf2",5,1,1,2,,2,,2,0,,,1,0,0,0,0,0,0,0,,0,,0,2,1,2
"c1e0914c45ef425bb761309bf7625bf2",1,1,1,2,,2,,2,0,,,0,1,0,0,0,0,0,0,,0,,0,2,1,2
"c2546dd3727f488d94a0a57bdbf1421b",10,1,3,3,,2,3,2,0,,,2,1,0,0,0,0,0,0,,0,,0,4,1,1
"c29ccb7007c14dc1a36acf811a01839c",9,1,6,1,2,1,2,1,0,,,4,2,0,0,0,0,0,0,,0,,0,1,,1
"c29ccb7007c14dc1a36acf811a01839c",8,1,2,1,2,1,2,1,0,,,2,0,0,0,0,0,0,0,,0,,0,1,,1
"c29ccb7007c14dc1a36acf811a01839c",7,1,5,1,2,1,2,1,0,,,4,2,0,0,0,0,0,0,,1,650000,0,1,,1
"c29ccb7007c14dc1a36acf811a01839c",10,1,14,1,2,1,2,1,0,,,13,1,0,0,0,0,0,0,,0,,0,1,,1
"c2a181b861284c4b92bfdf46e3fab83f",5,1,0,,,,,,1,2,,0,0,0,0,0,0,0,0,,0,,0,2,1,1
"c2d4e5e48dc14e2bbea835b367432777",5,1,4,1,2,1,2,1,0,,,8,0,0,3,0,0,0,0,,1,1500000,0,1,6,2
"c2d4e5e48dc14e2bbea835b367432777",1,1,1,1,2,1,2,1,0,,,0,2,0,0,0,0,0,0,,1,450000,0,1,6,2
"c36cdc633d9b406c8dbba35ed487d325",9,1,2,1,,1,,2,0,,,1,0,0,0,0,0,0,1,500000,0,,0,1,,2
"c3db1a75cf4844b0a93d109bf42a4cc5",7,1,2,1,2,1,4,2,0,,,2,0,0,0,0,0,0,0,,0,,0,6,7,1
"c3db1a75cf4844b0a93d109bf42a4cc5",10,1,3,1,4,1,4,2,0,,,3,0,0,0,0,0,0,0,,0,,0,2,6,1
"c3db1a75cf4844b0a93d109bf42a4cc5",6,1,3,1,2,1,4,2,0,,,2,1,0,0,0,0,0,0,,0,,0,2,6,1
"c3eb26f27f1f4d5586980720c0a7f4f5",4,1,1,1,,1,,2,0,,,1,0,0,0,0,0,0,0,,0,,0,2,,1
"c3eb26f27f1f4d5586980720c0a7f4f5",1,1,1,1,,1,,2,0,,,0,1,0,0,0,0,0,0,,0,,0,2,,1
"c3eb26f27f1f4d5586980720c0a7f4f5",5,1,1,1,,1,,2,0,,,1,0,0,0,0,0,0,0,,0,,0,2,,1
"c4594434467a4b8cbf8dab6c5c2a69a7",10,1,1,1,,1,,2,0,,,2,0,0,1,0,0,0,0,,0,,0,1,2,1
"c4594434467a4b8cbf8dab6c5c2a69a7",6,1,1,1,,1,,2,0,,,0,1,0,0,0,0,0,0,,0,,0,1,2,1
"c46722124c604781b5f19112c84c83a7",5,1,1,1,6,1,6,2,0,,,0,1,0,0,0,0,0,0,,0,,0,1,2,1
"c479af7c7ced4f1e863d7665d1246eec",5,1,0,,,,,,0,,,1,0,0,0,0,0,1,0,,0,,0,1,,2
"c4bfd881db4849bcacca22abf8cb7a02",6,1,1,1,,1,,2,0,,,0,1,0,0,0,0,0,0,,0,,0,1,,2
"c4bfd881db4849bcacca22abf8cb7a02",10,1,1,1,,1,,2,0,,,0,0,1,0,0,0,0,0,,0,,0,1,2,1
"c500764c2b094d1b91dc9dc8cf49d3aa",2,1,1,1,,1,,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,9,2
"c500764c2b094d1b91dc9dc8cf49d3aa",5,1,10,1,,1,,2,0,,,13,0,0,0,0,0,0,0,,3,700000,0,1,2,2
"c500764c2b094d1b91dc9dc8cf49d3aa",1,1,4,1,,1,,2,0,,,0,4,0,0,0,0,0,0,,0,,0,1,2,2
"c500764c2b094d1b91dc9dc8cf49d3aa",4,1,6,2,,1,,2,0,,,5,1,0,0,0,0,0,0,,0,,0,1,2,2
"c5267533e49e433f8474eabc153c6cf4",9,1,1,1,,1,2,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,6,1
"c542d7add8214420897df6776abab710",6,1,2,1,2,4,7,2,0,,,0,2,0,0,0,0,0,0,,0,,0,2,6,1
"c542d7add8214420897df6776abab710",10,1,2,1,2,4,7,2,0,,,4,0,0,0,0,2,0,0,,0,,0,2,6,1
"c543112060e04f9ba9e340483d9ba8e3",5,1,1,1,,1,,2,0,,,0,0,1,0,0,0,0,0,,0,,0,2,1,2
"c5a5a13f59374604bbbaaa42b8ae58bc",7,1,2,1,2,1,3,2,0,,,2,0,0,0,0,0,0,0,,0,,0,1,9,2
